date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster
2023-01-02 06:00:00,NOROESTE2,morning_peak,13.6,2.17,52.0,9.12,21.0,5.5,8.1,3.8,1
2023-01-02 07:00:00,NOROESTE2,morning_peak,15.2,2.11,60.0,4.79,19.0,7.3,8.0,3.3,1
2023-01-02 08:00:00,NOROESTE2,morning_peak,39.2,2.07,40.0,5.6,13.0,23.1,16.3,3.2,0
2023-01-02 09:00:00,NOROESTE2,morning_peak,37.8,2.08,42.0,9.61,12.0,20.3,17.6,3.2,2
2023-01-03 06:00:00,NOROESTE2,morning_peak,11.9,2.11,34.0,4.65,23.0,6.2,5.7,2.2,1
2023-01-03 07:00:00,NOROESTE2,morning_peak,15.1,2.06,29.0,3.75,22.0,7.7,7.5,2.2,1
2023-01-03 08:00:00,NOROESTE2,morning_peak,23.0,2.04,15.0,4.97,18.0,10.8,12.2,2.2,0
2023-01-03 09:00:00,NOROESTE2,morning_peak,22.1,2.04,22.0,4.87,18.0,10.1,12.0,2.3,0
2023-01-04 06:00:00,NOROESTE2,morning_peak,83.5,2.07,61.0,17.99,3.0,47.9,35.7,3.5,2
2023-01-04 07:00:00,NOROESTE2,morning_peak,95.5,2.03,76.0,17.41,3.0,61.2,34.5,3.3,2
2023-01-04 08:00:00,NOROESTE2,morning_peak,97.2,2.07,71.0,20.64,4.0,63.9,33.5,3.6,2
2023-01-04 09:00:00,NOROESTE2,morning_peak,92.3,2.06,94.0,22.75,5.0,59.5,33.0,5.5,2
2023-01-05 06:00:00,NOROESTE2,morning_peak,91.6,2.07,60.0,23.63,4.0,54.2,37.6,2.9,0
2023-01-05 07:00:00,NOROESTE2,morning_peak,96.0,2.1,96.0,23.58,3.0,56.4,39.8,2.8,0
2023-01-05 08:00:00,NOROESTE2,morning_peak,76.8,2.1,92.0,22.36,4.0,38.1,38.9,2.9,0
2023-01-05 09:00:00,NOROESTE2,morning_peak,62.4,2.08,82.0,21.06,9.0,28.9,33.7,3.8,2
2023-01-06 06:00:00,NOROESTE2,morning_peak,56.6,2.03,82.0,47.8,3.0,31.2,25.6,2.8,2
2023-01-06 07:00:00,NOROESTE2,morning_peak,68.5,2.02,110.0,67.7,3.0,39.4,29.2,2.8,2
2023-01-06 08:00:00,NOROESTE2,morning_peak,76.2,1.98,137.0,81.11,3.0,45.5,30.9,2.7,2
2023-01-06 09:00:00,NOROESTE2,morning_peak,55.4,2.0,161.0,59.54,4.0,26.4,29.2,2.7,2
2023-01-09 06:00:00,NOROESTE2,morning_peak,19.7,1.91,31.0,12.21,18.0,5.6,14.2,2.274999693363124,0
2023-01-09 07:00:00,NOROESTE2,morning_peak,40.1,1.95,34.0,14.58,10.0,17.8,22.5,2.3,0
2023-01-09 08:00:00,NOROESTE2,morning_peak,42.9,1.9,40.0,17.13,8.0,20.4,22.6,2.3,0
2023-01-09 09:00:00,NOROESTE2,morning_peak,48.5,1.87,45.0,19.46,8.0,24.4,24.2,2.499999622853986,0
2023-01-10 06:00:00,NOROESTE2,morning_peak,55.7,1.9,73.0,37.09,4.0,24.6,31.3,2.5,2
2023-01-10 07:00:00,NOROESTE2,morning_peak,69.1,1.91,82.0,36.06,3.0,35.2,34.0,2.5,2
2023-01-10 08:00:00,NOROESTE2,morning_peak,77.5,1.89,79.0,39.63,4.0,44.6,33.0,2.6,2
2023-01-10 09:00:00,NOROESTE2,morning_peak,62.7,1.96,99.0,37.65,8.0,31.2,31.7,2.5,0
2023-01-11 06:00:00,NOROESTE2,morning_peak,85.4,2.16,48.0,23.46,6.0,48.7,36.9,2.6,0
2023-01-11 07:00:00,NOROESTE2,morning_peak,66.1,2.17,77.0,21.47,5.0,29.3,37.0,2.5,0
2023-01-11 08:00:00,NOROESTE2,morning_peak,62.6,2.15,71.0,28.15,5.0,27.2,35.6,2.2,0
2023-01-11 09:00:00,NOROESTE2,morning_peak,49.2,2.18,97.0,22.28,12.0,20.8,28.5,2.5,0
2023-01-12 06:00:00,NOROESTE2,morning_peak,30.2,2.52,92.0,20.55,16.0,7.4,22.8,3.1,0
2023-01-12 07:00:00,NOROESTE2,morning_peak,26.6,2.51,178.0,16.87,20.0,8.0,18.6,3.1,0
2023-01-12 08:00:00,NOROESTE2,morning_peak,58.9,2.5,105.0,22.08,11.0,28.3,30.8,3.6,2
2023-01-12 09:00:00,NOROESTE2,morning_peak,135.2,2.44,130.0,46.14,5.0,91.8,43.6,4.1,2
2023-01-13 06:00:00,NOROESTE2,morning_peak,67.1,2.3,60.0,36.12,4.0,37.1,30.2,2.7,0
2023-01-13 07:00:00,NOROESTE2,morning_peak,96.3,2.27,70.0,41.77,4.0,65.3,31.2,2.9,0
2023-01-13 08:00:00,NOROESTE2,morning_peak,108.2,2.3,86.0,42.33,4.0,78.4,30.0,3.0,0
2023-01-13 09:00:00,NOROESTE2,morning_peak,89.2,2.36,100.0,28.44,6.0,60.0,29.5,3.8,2
2023-01-16 06:00:00,NOROESTE2,morning_peak,11.7,2.5,107.2,9.94,27.0,5.7,6.0,2.5,1
2023-01-16 07:00:00,NOROESTE2,morning_peak,15.3,2.45,107.15,11.28,27.0,7.1,8.3,2.5,1
2023-01-16 08:00:00,NOROESTE2,morning_peak,25.0,2.41,49.19,8.68,21.0,10.0,15.0,2.7,0
2023-01-16 09:00:00,NOROESTE2,morning_peak,19.9,2.45,73.92,9.66,26.0,10.0,10.0,2.6,0
2023-01-17 06:00:00,NOROESTE2,morning_peak,107.2,1.38,96.0,25.5,4.0,69.7,37.7,3.8,2
2023-01-17 07:00:00,NOROESTE2,morning_peak,87.6,1.44,108.0,25.44,3.0,50.9,36.9,3.5,2
2023-01-17 08:00:00,NOROESTE2,morning_peak,88.0,1.45,86.0,30.83227663559001,4.0,51.4,36.8,3.7,2
2023-01-17 09:00:00,NOROESTE2,morning_peak,71.4,1.42,98.0,21.53,7.0,38.8,32.7,4.9,0
2023-01-18 06:00:00,NOROESTE2,morning_peak,22.6,1.2,54.0,10.6,18.0,9.0,13.7,3.8,0
2023-01-18 07:00:00,NOROESTE2,morning_peak,19.0,1.19,63.0,14.23,20.0,8.4,10.7,3.5,0
2023-01-18 08:00:00,NOROESTE2,morning_peak,16.3,1.16,141.0,11.32,21.0,7.9,8.5,2.6,1
2023-01-18 09:00:00,NOROESTE2,morning_peak,14.4,1.14,140.0,9.22,23.0,7.1,7.3,2.5,1
2023-01-19 06:00:00,NOROESTE2,morning_peak,34.4,1.33,61.0,10.34,15.0,13.8,20.6,3.1,0
2023-01-19 07:00:00,NOROESTE2,morning_peak,51.2,1.32,42.0,7.98,13.0,24.8,26.6,3.8,0
2023-01-19 08:00:00,NOROESTE2,morning_peak,57.4,1.41,49.0,8.56,12.0,28.3,29.3,3.7,0
2023-01-19 09:00:00,NOROESTE2,morning_peak,37.7,1.46,50.0,7.44,21.0,17.7,20.1,3.1,0
2023-01-20 06:00:00,NOROESTE2,morning_peak,80.2,1.44,72.0,15.45,6.0,46.3,34.1,6.3,2
2023-01-20 07:00:00,NOROESTE2,morning_peak,88.0,1.61,73.0,28.14,4.0,52.8,35.4,5.8,2
2023-01-20 08:00:00,NOROESTE2,morning_peak,190.9,1.96,79.0,27.97,4.0,154.5,36.5,5.4,2
2023-01-20 09:00:00,NOROESTE2,morning_peak,84.7,2.18,133.0,26.78,6.0,55.7,29.2,5.8,2
2023-01-23 06:00:00,NOROESTE2,morning_peak,13.9,1.35,29.0,10.25,30.0,3.7,10.3,2.5,1
2023-01-23 07:00:00,NOROESTE2,morning_peak,16.5,1.38,30.0,11.08,27.0,3.4,13.2,2.5,1
2023-01-23 08:00:00,NOROESTE2,morning_peak,20.2,1.4,34.0,12.29,23.0,3.8,16.4,2.5,0
2023-01-23 09:00:00,NOROESTE2,morning_peak,21.8,1.45,37.0,15.47,23.0,4.9,16.9,2.5,0
2023-01-24 06:00:00,NOROESTE2,morning_peak,52.7,1.49,55.0,29.84,4.0,28.9,24.0,2.6,0
2023-01-24 07:00:00,NOROESTE2,morning_peak,85.8,1.63,49.0,32.46,4.0,59.5,26.5,2.7,0
2023-01-24 08:00:00,NOROESTE2,morning_peak,95.7,2.0,61.0,31.26,5.0,75.6,20.3,2.8,0
2023-01-24 09:00:00,NOROESTE2,morning_peak,54.2,2.0,66.0,29.96,7.0,31.5,22.8,2.6,0
2023-01-25 06:00:00,NOROESTE2,morning_peak,85.7,1.64,59.0,20.88,4.0,55.8,30.1,2.7,0
2023-01-25 07:00:00,NOROESTE2,morning_peak,100.3,1.82,93.0,20.71,4.0,69.9,30.6,2.8,0
2023-01-25 08:00:00,NOROESTE2,morning_peak,137.2,2.11,99.0,25.19,4.0,104.8,32.6,3.0,2
2023-01-25 09:00:00,NOROESTE2,morning_peak,76.1,2.24,118.0,19.0,7.0,46.7,29.6,4.1,2
2023-01-26 06:00:00,NOROESTE2,morning_peak,28.1,1.5,22.0,10.48,19.0,5.6,22.5,2.6,0
2023-01-26 07:00:00,NOROESTE2,morning_peak,27.0,1.5,33.0,11.88,19.0,5.2,21.8,2.4,0
2023-01-26 08:00:00,NOROESTE2,morning_peak,25.3,1.52,33.0,10.14,19.0,5.8,19.5,2.4,0
2023-01-26 09:00:00,NOROESTE2,morning_peak,26.0,1.55,32.0,9.7,21.0,8.1,17.9,3.0,0
2023-01-27 06:00:00,NOROESTE2,morning_peak,19.0,1.46,39.0,23.21,19.0,4.1,15.0,2.4,0
2023-01-27 07:00:00,NOROESTE2,morning_peak,20.2,1.53,39.0,24.13,16.0,4.2,16.1,2.5,0
2023-01-27 08:00:00,NOROESTE2,morning_peak,22.4,1.55,40.0,27.94,14.0,4.8,17.7,2.5,0
2023-01-27 09:00:00,NOROESTE2,morning_peak,31.5,1.59,39.0,32.11,10.0,9.0,22.6,2.5,0
2023-01-30 06:00:00,NOROESTE2,morning_peak,69.9,1.85,55.0,19.86,4.0,41.7,28.4,2.3,0
2023-01-30 07:00:00,NOROESTE2,morning_peak,54.6,1.87,65.0,16.76,4.0,27.3,27.5,2.1,0
2023-01-30 08:00:00,NOROESTE2,morning_peak,57.0,1.89,50.0,16.95,4.0,30.7,26.5,2.0,0
2023-01-30 09:00:00,NOROESTE2,morning_peak,76.3,2.03,51.0,22.54,6.0,49.6,26.9,2.3,0
2023-01-31 06:00:00,NOROESTE2,morning_peak,22.7,1.5,5.0,6.078266564225657,3.0,12.4,10.3,1.7,0
2023-01-31 07:00:00,NOROESTE2,morning_peak,29.5,1.58,4.0,6.084536446244149,3.0,19.4,10.2,1.7,0
2023-01-31 08:00:00,NOROESTE2,morning_peak,31.3,1.61,6.0,6.0,3.400003724558924,21.6,9.7,1.7,0
2023-01-31 09:00:00,NOROESTE2,morning_peak,32.5,1.7,5.0,6.608231121110531,4.0,23.1,9.5,1.8,0
2023-02-01 06:00:00,NOROESTE2,morning_peak,28.2,1.58,18.0,9.583718749142824,3.0,14.8,13.5,1.7,0
2023-02-01 07:00:00,NOROESTE2,morning_peak,25.5,1.59,20.0,11.41,3.0,12.3,13.2,1.7,0
2023-02-01 08:00:00,NOROESTE2,morning_peak,29.5,1.63,8.0,13.04084167779303,4.0,15.8,13.7,1.714285667592268,0
2023-02-01 09:00:00,NOROESTE2,morning_peak,26.8,1.67,10.0,14.95998054055279,4.0,14.3,12.5,1.728571488119389,0
2023-02-02 06:00:00,NOROESTE2,morning_peak,33.5,1.6,27.0,34.01589135436046,3.744679106605089,19.7,13.9,1.8,0
2023-02-02 07:00:00,NOROESTE2,morning_peak,55.0,1.64,41.0,36.9,4.230769039972282,40.2,14.9,2.0,0
2023-02-02 08:00:00,NOROESTE2,morning_peak,45.3,1.73,64.0,49.1,4.181820414295868,31.2,14.3,2.0,0
2023-02-02 09:00:00,NOROESTE2,morning_peak,53.3,1.79,75.0,45.42,4.0,40.1,13.4,2.0,0
2023-02-03 06:00:00,NOROESTE2,morning_peak,56.6,1.81,38.0,26.64,3.0,41.7,15.1,2.0,0
2023-02-03 07:00:00,NOROESTE2,morning_peak,79.4,1.93,53.0,26.89,3.0,63.0,16.6,2.1,0
2023-02-03 08:00:00,NOROESTE2,morning_peak,128.6,2.21,62.0,31.22,4.0,112.5,16.3,2.5,0
2023-02-03 09:00:00,NOROESTE2,morning_peak,65.6,2.33,78.0,29.09,5.0,44.7,21.0,2.1,2
2023-02-06 06:00:00,NOROESTE2,morning_peak,44.5,2.02,45.0,27.26,9.0,17.2,27.5,2.0,0
2023-02-06 07:00:00,NOROESTE2,morning_peak,44.5,2.01,61.0,27.49,8.0,13.7,30.9,1.8,0
2023-02-06 08:00:00,NOROESTE2,morning_peak,58.5,2.01,49.0,28.58,5.0,23.9,34.7,1.9,0
2023-02-06 09:00:00,NOROESTE2,morning_peak,70.4,2.1,59.0,36.17,9.0,37.0,33.5,2.4,0
2023-02-07 06:00:00,NOROESTE2,morning_peak,62.6,1.89,53.0,24.54,4.0,39.5,23.2,2.0,0
2023-02-07 07:00:00,NOROESTE2,morning_peak,114.8,2.13,65.0,28.9,3.0,88.9,26.1,2.4,0
2023-02-07 08:00:00,NOROESTE2,morning_peak,59.3,2.29,97.0,23.96,4.0,32.3,27.2,2.1,2
2023-02-07 09:00:00,NOROESTE2,morning_peak,57.5,2.22,82.0,26.73,8.0,33.0,24.7,2.2,0
2023-02-08 06:00:00,NOROESTE2,morning_peak,18.5,1.59,30.0,10.8,18.0,5.0,13.6,1.8,0
2023-02-08 07:00:00,NOROESTE2,morning_peak,38.5,1.6,35.0,10.58,11.0,18.0,20.6,2.0,0
2023-02-08 08:00:00,NOROESTE2,morning_peak,38.5,1.68,40.0,14.45,8.0,14.4,24.1,1.9,0
2023-02-08 09:00:00,NOROESTE2,morning_peak,35.6,1.74,51.0,12.45,8.0,12.6,23.1,1.9,0
2023-02-09 06:00:00,NOROESTE2,morning_peak,36.7,1.83,55.0,18.78,7.0,8.9,27.9,2.0,0
2023-02-09 07:00:00,NOROESTE2,morning_peak,48.5,1.85,53.0,20.94,5.0,17.2,31.4,2.1,0
2023-02-09 08:00:00,NOROESTE2,morning_peak,53.7,1.96,61.0,22.51,5.0,22.7,31.1,2.2,0
2023-02-09 09:00:00,NOROESTE2,morning_peak,54.0,2.06,72.0,26.04,9.0,26.7,27.5,3.2,0
2023-02-10 06:00:00,NOROESTE2,morning_peak,55.3,1.9,61.0,20.19,6.0,23.5,32.0,2.1,0
2023-02-10 07:00:00,NOROESTE2,morning_peak,66.1,1.98,73.0,17.42,7.0,34.9,31.4,2.2,0
2023-02-10 08:00:00,NOROESTE2,morning_peak,27.1,1.96,69.0,12.68,20.0,10.2,17.0,2.1,0
2023-02-10 09:00:00,NOROESTE2,morning_peak,19.8,1.84,120.0,12.71,26.0,8.1,11.8,2.1,1
2023-02-13 06:00:00,NOROESTE2,morning_peak,33.7,2.09,54.0,16.61,12.0,10.3,23.4,2.6,0
2023-02-13 07:00:00,NOROESTE2,morning_peak,76.7,2.12,45.0,20.05,6.0,45.7,31.1,2.9,0
2023-02-13 08:00:00,NOROESTE2,morning_peak,156.0,2.5,65.0,36.05,4.0,121.5,34.7,3.3,0
2023-02-13 09:00:00,NOROESTE2,morning_peak,162.5,3.03,141.0,40.14,5.0,126.1,36.4,3.9,2
2023-02-14 06:00:00,NOROESTE2,morning_peak,52.7,2.08,53.0,22.45,10.0,30.3,22.6,2.6,0
2023-02-14 07:00:00,NOROESTE2,morning_peak,15.9,1.99,82.0,11.09,24.0,7.5,8.4,2.4,1
2023-02-14 08:00:00,NOROESTE2,morning_peak,16.0,1.81,146.0,8.02,25.0,9.0,7.0,2.5,1
2023-02-14 09:00:00,NOROESTE2,morning_peak,15.6,1.77,85.0,8.16,25.0,9.0,6.7,2.4,1
2023-02-15 06:00:00,NOROESTE2,morning_peak,83.5,2.34,69.0,34.26,5.0,51.2,32.4,2.9,0
2023-02-15 07:00:00,NOROESTE2,morning_peak,89.6,2.41,96.0,22.06,4.0,57.2,32.5,2.9,0
2023-02-15 08:00:00,NOROESTE2,morning_peak,70.4,2.41,78.0,21.92,5.0,38.6,32.0,2.7,0
2023-02-15 09:00:00,NOROESTE2,morning_peak,56.8,2.38,98.0,20.25,11.0,29.4,27.6,4.0,2
2023-02-16 06:00:00,NOROESTE2,morning_peak,55.0,2.57,114.0,81.07,7.0,20.7,34.4,3.7,2
2023-02-16 07:00:00,NOROESTE2,morning_peak,27.0,2.37,135.0,25.86,17.0,9.0,18.1,3.1,0
2023-02-16 08:00:00,NOROESTE2,morning_peak,21.0,2.15,135.0,15.84,23.0,8.9,12.2,2.7,1
2023-02-16 09:00:00,NOROESTE2,morning_peak,23.1,1.99,116.0,15.55,23.0,9.7,13.4,3.2,1
2023-02-17 06:00:00,NOROESTE2,morning_peak,10.5,1.77,26.0,4.38,28.0,2.9,7.7,2.6,1
2023-02-17 07:00:00,NOROESTE2,morning_peak,12.6,1.78,17.0,4.55,27.0,3.1,9.7,2.5,1
2023-02-17 08:00:00,NOROESTE2,morning_peak,16.3,1.84,21.0,4.93,26.0,4.7,11.7,2.3,1
2023-02-17 09:00:00,NOROESTE2,morning_peak,14.1,1.83,20.0,5.75,28.0,4.7,9.5,2.3,1
2023-02-20 06:00:00,NOROESTE2,morning_peak,47.5,2.22,58.0,24.89,6.0,20.0,27.7,2.7,0
2023-02-20 07:00:00,NOROESTE2,morning_peak,36.6,2.21,67.0,22.57,9.0,12.3,24.3,2.6,0
2023-02-20 08:00:00,NOROESTE2,morning_peak,78.0,2.29,52.0,26.52,6.0,48.2,30.0,3.1,2
2023-02-20 09:00:00,NOROESTE2,morning_peak,99.4,2.72,86.0,56.35,5.0,66.5,33.2,3.9,2
2023-02-21 06:00:00,NOROESTE2,morning_peak,59.8,2.39,88.0,29.79,10.0,21.3,38.7,3.0,0
2023-02-21 07:00:00,NOROESTE2,morning_peak,47.8,2.3,88.0,30.56,14.0,11.8,36.1,2.9,0
2023-02-21 08:00:00,NOROESTE2,morning_peak,97.1,2.4,91.0,32.77,8.0,54.8,42.5,3.3,2
2023-02-21 09:00:00,NOROESTE2,morning_peak,152.2,2.74,116.0,54.63,5.0,99.6,52.8,4.0,2
2023-02-22 06:00:00,NOROESTE2,morning_peak,11.9,1.79,435.0,15.85,28.0,6.5,5.4,2.6,1
2023-02-22 07:00:00,NOROESTE2,morning_peak,11.3,1.8,170.0,14.65,27.0,5.9,5.6,2.5,1
2023-02-22 08:00:00,NOROESTE2,morning_peak,15.7,1.86,184.0,14.85,25.0,7.8,8.1,2.6,1
2023-02-22 09:00:00,NOROESTE2,morning_peak,15.1,1.9,184.0,18.0,25.0,8.0,7.3,2.4,1
2023-02-23 06:00:00,NOROESTE2,morning_peak,22.5,2.03,74.0,6.72,21.0,12.0,10.8,2.8,0
2023-02-23 07:00:00,NOROESTE2,morning_peak,37.5,1.97,46.0,6.56,15.0,17.6,20.0,2.7,0
2023-02-23 08:00:00,NOROESTE2,morning_peak,65.6,2.15,33.0,8.56,7.0,37.2,28.5,2.7,0
2023-02-23 09:00:00,NOROESTE2,morning_peak,28.7,2.21,54.0,7.36,18.0,13.5,15.3,2.7,0
2023-02-24 06:00:00,NOROESTE2,morning_peak,83.4,2.19,87.0,30.37,7.0,49.9,33.6,3.2,2
2023-02-24 07:00:00,NOROESTE2,morning_peak,107.3,2.41,112.0,31.81,4.0,69.2,38.3,3.3,2
2023-02-24 08:00:00,NOROESTE2,morning_peak,52.3,2.44,102.0,27.68,6.0,19.9,32.6,2.9,0
2023-02-24 09:00:00,NOROESTE2,morning_peak,34.6,2.34,84.0,25.82,14.0,13.6,21.0,2.9,0
2023-02-27 06:00:00,NOROESTE2,morning_peak,28.4,2.08,56.0,21.89,12.0,8.9,19.5,2.5,0
2023-02-27 07:00:00,NOROESTE2,morning_peak,30.5,2.13,54.0,21.89,12.0,11.8,18.7,2.5,0
2023-02-27 08:00:00,NOROESTE2,morning_peak,39.9,2.21,52.0,20.64,9.0,20.3,19.7,2.6,0
2023-02-27 09:00:00,NOROESTE2,morning_peak,33.0,2.25,62.0,18.48,15.0,16.9,16.2,2.7,0
2023-02-28 06:00:00,NOROESTE2,morning_peak,67.2,2.21,65.0,24.76,5.0,39.4,27.9,3.0,2
2023-02-28 07:00:00,NOROESTE2,morning_peak,43.9,2.19,94.0,19.76,7.0,17.4,26.6,2.7,0
2023-02-28 08:00:00,NOROESTE2,morning_peak,50.0,2.28,71.0,20.74,7.0,23.5,26.7,2.7,0
2023-02-28 09:00:00,NOROESTE2,morning_peak,42.1,2.29,89.0,20.99,13.0,20.0,22.1,3.1,2
2023-03-01 06:00:00,NOROESTE2,morning_peak,54.5,2.16,68.0,26.26259396338754,4.0,28.1,26.5,2.6,2
2023-03-01 07:00:00,NOROESTE2,morning_peak,77.9,2.31,82.0,26.19758689267073,4.0,50.7,27.4,2.8,0
2023-03-01 08:00:00,NOROESTE2,morning_peak,57.8,2.47,99.0,26.14807260812361,6.0,33.4,24.5,2.7,0
2023-03-01 09:00:00,NOROESTE2,morning_peak,56.9,2.52,103.0,26.10906547106227,9.0,30.4,26.7,2.9,0
2023-03-02 06:00:00,NOROESTE2,morning_peak,13.4,1.9,40.0,28.24,21.0,5.8,7.8,2.4,0
2023-03-02 07:00:00,NOROESTE2,morning_peak,15.7,1.95,40.0,33.3,21.0,6.7,9.1,2.0,0
2023-03-02 08:00:00,NOROESTE2,morning_peak,18.6,1.99,42.0,29.01,22.0,8.8,9.9,2.1,0
2023-03-02 09:00:00,NOROESTE2,morning_peak,20.0,2.01,103.0,30.27,23.0,9.0,11.0,2.1,0
2023-03-03 06:00:00,NOROESTE2,morning_peak,12.2,1.95,199.0,5.96,48.0,4.9,7.3,2.3,1
2023-03-03 07:00:00,NOROESTE2,morning_peak,13.9,2.0,92.0,7.63,47.0,6.2,7.9,2.2,1
2023-03-03 08:00:00,NOROESTE2,morning_peak,21.9,2.02,82.0,11.0,40.0,7.2,14.7,2.4,1
2023-03-03 09:00:00,NOROESTE2,morning_peak,17.7,2.11,77.0,10.45,43.0,6.3,11.5,2.4,1
2023-03-06 06:00:00,NOROESTE2,morning_peak,39.9,2.17,60.0,12.66,7.0,19.2,20.8,2.4,0
2023-03-06 07:00:00,NOROESTE2,morning_peak,40.1,2.2,68.0,13.16,7.0,22.0,18.3,2.3,0
2023-03-06 08:00:00,NOROESTE2,morning_peak,59.2,2.36,74.0,21.11,5.0,35.2,24.2,2.4,2
2023-03-06 09:00:00,NOROESTE2,morning_peak,39.1,2.43,109.0,26.55,10.0,19.4,19.7,2.3,2
2023-03-07 06:00:00,NOROESTE2,morning_peak,52.3,2.23,59.0,24.4,4.0,37.2,15.2,2.6,2
2023-03-07 07:00:00,NOROESTE2,morning_peak,60.8,2.35,79.0,22.77,3.0,40.8,20.1,2.6,2
2023-03-07 08:00:00,NOROESTE2,morning_peak,63.5,2.42,132.0,36.42,3.0,41.5,22.1,2.5,2
2023-03-07 09:00:00,NOROESTE2,morning_peak,65.8,2.48,166.0,33.14,4.0,39.5,26.5,2.3,2
2023-03-08 06:00:00,NOROESTE2,morning_peak,55.1,2.13,42.0,31.22,3.0,36.5,18.7,2.3,0
2023-03-08 07:00:00,NOROESTE2,morning_peak,61.6,2.27,58.0,40.98983471608616,3.0,43.7,18.1,2.5,2
2023-03-08 08:00:00,NOROESTE2,morning_peak,73.7,2.39,59.0,57.61532112509843,4.0,56.6,17.3,2.7,2
2023-03-08 09:00:00,NOROESTE2,morning_peak,59.6,2.45,77.0,74.78,4.0,38.2,21.6,2.6,2
2023-03-09 06:00:00,NOROESTE2,morning_peak,21.6,2.25,41.0,20.67,8.0,7.3,14.4,1.8,0
2023-03-09 07:00:00,NOROESTE2,morning_peak,27.8,2.27,50.0,23.66,6.0,9.9,17.9,1.7,0
2023-03-09 08:00:00,NOROESTE2,morning_peak,24.0,2.32,58.0,24.71,7.0,8.3,15.7,1.9,0
2023-03-09 09:00:00,NOROESTE2,morning_peak,40.8,2.3,47.0,38.99934966518887,6.0,21.0,19.9,2.1,0
2023-03-10 06:00:00,NOROESTE2,morning_peak,58.0,2.24,36.0,27.45,3.0,39.1,19.1,1.9,0
2023-03-10 07:00:00,NOROESTE2,morning_peak,78.0,2.4,65.0,26.71,4.0,58.1,20.1,2.2,2
2023-03-10 08:00:00,NOROESTE2,morning_peak,70.3,2.63,76.0,26.36,4.0,51.2,19.2,2.1,2
2023-03-10 09:00:00,NOROESTE2,morning_peak,41.5,2.7,91.0,50.67,6.0,24.4,17.1,1.9,2
2023-03-13 06:00:00,NOROESTE2,morning_peak,11.7,2.26,37.0,19.41,29.0,3.1,8.7,2.385714705858544,0
2023-03-13 07:00:00,NOROESTE2,morning_peak,14.0,2.29,38.0,19.47,26.0,3.2,10.9,2.4,0
2023-03-13 08:00:00,NOROESTE2,morning_peak,15.3,2.34,32.0,15.67,22.0,3.7,11.6,2.4,0
2023-03-13 09:00:00,NOROESTE2,morning_peak,17.0,2.35,33.0,12.74,19.0,4.3,12.7,2.319999253738389,0
2023-03-14 06:00:00,NOROESTE2,morning_peak,13.2,2.33,29.0,13.79,18.0,3.3,10.0,2.4,0
2023-03-14 07:00:00,NOROESTE2,morning_peak,14.6,2.36,25.0,14.8,17.0,3.5,11.2,2.4,0
2023-03-14 08:00:00,NOROESTE2,morning_peak,17.4,2.43,35.0,14.04,15.0,4.6,12.9,2.4,0
2023-03-14 09:00:00,NOROESTE2,morning_peak,17.5,2.44,17.0,13.38,17.0,5.0,12.5,2.4,0
2023-03-15 06:00:00,NOROESTE2,morning_peak,14.0,2.24,5.0,8.131165046099197,18.0,3.7,10.3,1.7,1
2023-03-15 07:00:00,NOROESTE2,morning_peak,14.7,2.28,7.0,8.020765592003299,16.0,3.2,11.6,1.8,1
2023-03-15 08:00:00,NOROESTE2,morning_peak,17.4,2.3,6.0,7.647312236719028,14.0,4.3,13.2,1.7,1
2023-03-15 09:00:00,NOROESTE2,morning_peak,23.7,2.37,9.0,5.74,11.0,7.4,16.3,1.8,1
2023-03-16 06:00:00,NOROESTE2,morning_peak,27.7,2.33,31.0,5.82,6.0,13.6,14.2,2.1,0
2023-03-16 07:00:00,NOROESTE2,morning_peak,24.3,2.43,46.0,5.51,9.0,11.3,13.1,2.1,0
2023-03-16 08:00:00,NOROESTE2,morning_peak,31.2,2.44,34.0,5.87,11.0,15.4,15.8,2.1,0
2023-03-16 09:00:00,NOROESTE2,morning_peak,32.1,2.51,47.0,7.15,13.0,17.3,14.9,2.1,0
2023-03-17 06:00:00,NOROESTE2,morning_peak,18.4,2.41,70.0,20.33,17.0,4.7,13.8,2.2,0
2023-03-17 07:00:00,NOROESTE2,morning_peak,35.5,2.42,154.0,17.7,11.0,10.9,24.7,2.3,2
2023-03-17 08:00:00,NOROESTE2,morning_peak,11.5,2.38,117.0,17.81,24.0,3.4,8.2,2.2,1
2023-03-17 09:00:00,NOROESTE2,morning_peak,10.0,2.29,72.0,18.38,25.0,3.2,6.8,2.2,1
2023-03-20 06:00:00,NOROESTE2,morning_peak,18.9,2.55,47.0,10.89,11.0,4.1,14.8,2.4,0
2023-03-20 07:00:00,NOROESTE2,morning_peak,20.8,2.48,51.0,7.56,11.0,5.8,15.0,2.3,0
2023-03-20 08:00:00,NOROESTE2,morning_peak,21.3,2.52,44.0,6.46,13.0,8.6,12.8,2.3,0
2023-03-20 09:00:00,NOROESTE2,morning_peak,23.9,2.51,43.0,5.82,13.0,7.9,16.1,2.4,0
2023-03-21 06:00:00,NOROESTE2,morning_peak,43.5,2.54,45.0,36.02249645671871,9.0,22.3,21.3,2.7,2
2023-03-21 07:00:00,NOROESTE2,morning_peak,40.5,2.66,64.0,36.58,8.0,20.9,19.6,2.7,2
