date,station,time_window,NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster
2023-01-02 10:00:00,NOROESTE2,midday,24.2,2.07,59.0,8.37,17.0,11.1,13.1,2.9,3
2023-01-02 11:00:00,NOROESTE2,midday,17.4,2.02,56.0,7.24,22.0,9.5,7.8,2.6,4
2023-01-02 12:00:00,NOROESTE2,midday,14.5,2.03,66.0,8.5,24.0,7.6,7.0,2.3,4
2023-01-02 13:00:00,NOROESTE2,midday,12.8,2.04,138.0,11.22,26.0,6.9,5.9,2.2,5
2023-01-02 14:00:00,NOROESTE2,midday,13.9,2.02,183.0,13.04,26.0,7.3,6.7,2.3,2
2023-01-02 15:00:00,NOROESTE2,midday,15.4,2.12,191.0,5.28,25.0,7.4,8.1,2.3,5
2023-01-03 10:00:00,NOROESTE2,midday,17.9,1.97,24.0,4.4,24.0,8.8,9.1,2.0,4
2023-01-03 11:00:00,NOROESTE2,midday,15.2,2.02,30.0,3.3,27.0,8.3,6.9,2.0,4
2023-01-03 12:00:00,NOROESTE2,midday,14.0,1.99,21.0,3.96,27.0,7.3,6.7,2.1,4
2023-01-03 13:00:00,NOROESTE2,midday,20.6,1.96,33.0,9.1,30.0,7.5,13.1,3.3,4
2023-01-03 14:00:00,NOROESTE2,midday,22.4,2.04,99.0,10.55,35.0,6.9,15.5,3.1,2
2023-01-03 15:00:00,NOROESTE2,midday,21.1,2.0,93.0,9.43,39.0,6.0,15.1,3.2,2
2023-01-04 10:00:00,NOROESTE2,midday,61.3,2.05,97.0,26.01,11.0,31.7,29.8,10.9,0
2023-01-04 11:00:00,NOROESTE2,midday,35.5,2.03,109.0,19.13,23.0,13.9,20.7,7.9,2
2023-01-04 12:00:00,NOROESTE2,midday,18.7,2.0,71.0,11.82,34.0,6.7,12.1,4.3,2
2023-01-04 13:00:00,NOROESTE2,midday,26.9,2.0,47.0,15.51,39.0,7.9,18.9,4.8,3
2023-01-04 14:00:00,NOROESTE2,midday,27.8,2.03,58.0,17.52,47.0,6.9,20.8,5.2,2
2023-01-04 15:00:00,NOROESTE2,midday,23.7,2.03,67.0,16.51,55.0,5.5,18.1,7.6,2
2023-01-05 10:00:00,NOROESTE2,midday,63.7,2.09,76.0,21.89,12.0,31.2,32.7,5.9,0
2023-01-05 11:00:00,NOROESTE2,midday,67.1,2.06,82.0,28.97,20.0,29.7,36.1,22.8,0
2023-01-05 12:00:00,NOROESTE2,midday,25.3,1.98,84.0,17.98,40.0,7.3,18.0,8.4,2
2023-01-05 13:00:00,NOROESTE2,midday,36.4,2.01,57.0,30.04,44.0,9.5,27.0,6.3,2
2023-01-05 14:00:00,NOROESTE2,midday,23.6,1.98,139.0,22.34,54.0,6.2,17.4,5.2,2
2023-01-05 15:00:00,NOROESTE2,midday,22.4,2.0,115.0,21.36,59.0,5.3,17.2,4.9,2
2023-01-06 10:00:00,NOROESTE2,midday,45.9,2.05,133.0,55.81,7.0,20.5,25.6,2.7,0
2023-01-06 11:00:00,NOROESTE2,midday,42.1,2.01,126.0,60.54,13.0,19.8,22.3,2.6,0
2023-01-06 12:00:00,NOROESTE2,midday,32.8,1.99,124.0,56.67,23.0,12.9,19.9,3.4,2
2023-01-06 13:00:00,NOROESTE2,midday,24.5,1.95,113.0,43.18,35.0,7.9,16.6,3.8,2
2023-01-06 14:00:00,NOROESTE2,midday,30.4,2.0,99.0,52.09,44.0,7.6,22.8,3.8,2
2023-01-06 15:00:00,NOROESTE2,midday,30.4,2.01,130.0,51.51,57.0,6.2,24.2,3.8,0
2023-01-09 10:00:00,NOROESTE2,midday,29.9,1.85,58.0,26.48,15.0,11.4,18.6,2.8,3
2023-01-09 11:00:00,NOROESTE2,midday,35.7,1.84,70.0,31.33,17.0,13.7,21.4,4.2,0
2023-01-09 12:00:00,NOROESTE2,midday,23.9,1.85,68.0,26.09,25.0,8.9,15.1,8.1,0
2023-01-09 13:00:00,NOROESTE2,midday,22.0,1.86,53.0,32.78,32.0,7.0,15.1,7.3,3
2023-01-09 14:00:00,NOROESTE2,midday,21.0,1.86,65.0,32.25,45.0,5.3,15.7,5.4,2
2023-01-09 15:00:00,NOROESTE2,midday,28.2,1.83,78.0,39.49,55.0,4.9,23.4,4.2,2
2023-01-10 10:00:00,NOROESTE2,midday,48.0,1.94,100.0,36.22,15.0,21.6,26.5,2.7,0
2023-01-10 11:00:00,NOROESTE2,midday,36.9,1.95,102.0,32.42,24.0,14.5,22.4,3.0,2
2023-01-10 12:00:00,NOROESTE2,midday,27.6,1.93,86.0,26.78,35.0,9.8,17.8,3.6,3
2023-01-10 13:00:00,NOROESTE2,midday,16.8,2.0,63.0,17.32,43.0,5.6,11.3,3.4,1
2023-01-10 14:00:00,NOROESTE2,midday,10.3,2.02,43.0,10.33,43.0,3.8,6.6,2.8,5
2023-01-10 15:00:00,NOROESTE2,midday,17.7,2.0,23.0,17.06,49.0,4.7,13.1,3.2,1
2023-01-11 10:00:00,NOROESTE2,midday,38.2,2.16,122.0,21.2,19.0,16.5,21.8,2.7,0
2023-01-11 11:00:00,NOROESTE2,midday,26.3,2.13,115.0,17.67,26.0,10.9,15.2,3.0,2
2023-01-11 12:00:00,NOROESTE2,midday,23.0,2.14,84.0,12.25,31.0,9.1,14.0,2.7,2
2023-01-11 13:00:00,NOROESTE2,midday,19.5,2.15,51.0,10.71,36.0,7.4,12.1,2.6,4
2023-01-11 14:00:00,NOROESTE2,midday,17.7,2.19,41.0,7.48,38.0,7.8,10.0,2.4,4
2023-01-11 15:00:00,NOROESTE2,midday,23.2,2.19,48.0,9.95,41.0,7.3,16.0,3.1,2
2023-01-12 10:00:00,NOROESTE2,midday,63.7,2.44,220.0,35.4,12.0,29.5,34.4,5.3,0
2023-01-12 11:00:00,NOROESTE2,midday,32.2,2.39,155.0,18.92,24.0,11.8,20.7,5.5,0
2023-01-12 12:00:00,NOROESTE2,midday,19.2,2.45,206.0,12.29,33.0,7.4,11.9,3.7,2
2023-01-12 13:00:00,NOROESTE2,midday,11.1,2.43,128.0,9.35,39.0,4.6,6.6,2.8,5
2023-01-12 14:00:00,NOROESTE2,midday,11.0,2.41,107.0,7.75,40.0,4.4,6.7,2.7,5
2023-01-12 15:00:00,NOROESTE2,midday,11.0,2.43,74.0,7.38,42.0,4.2,6.9,2.7,5
2023-01-13 10:00:00,NOROESTE2,midday,37.1,2.33,111.0,14.21,17.0,15.8,21.3,3.9,0
2023-01-13 11:00:00,NOROESTE2,midday,31.6,2.28,52.0,10.62,25.0,12.9,17.6,3.4,2
2023-01-13 12:00:00,NOROESTE2,midday,20.0,2.29,39.0,9.85,31.0,7.7,12.3,3.5,4
2023-01-13 13:00:00,NOROESTE2,midday,21.1,2.29,43.0,11.87,34.0,7.7,13.4,3.7,4
2023-01-13 14:00:00,NOROESTE2,midday,19.5,2.28,50.0,10.54,37.0,6.8,12.8,3.3,4
2023-01-13 15:00:00,NOROESTE2,midday,20.2,2.25,43.0,16.54,41.0,6.0,14.2,3.3,1
2023-01-16 10:00:00,NOROESTE2,midday,14.1,2.38,115.56,12.29,29.0,7.0,7.2,2.5,5
2023-01-16 11:00:00,NOROESTE2,midday,13.8,2.32,46.89,7.18,31.0,7.5,6.7,2.5,4
2023-01-16 12:00:00,NOROESTE2,midday,14.0,2.35,40.91,7.36,32.0,7.2,6.9,2.6,4
2023-01-16 13:00:00,NOROESTE2,midday,16.3,2.33,58.2,7.61,33.0,8.3,8.1,2.6,4
2023-01-16 14:00:00,NOROESTE2,midday,16.7,2.32,54.8275203860869,7.21,33.0,8.7,8.1,2.5,4
2023-01-16 15:00:00,NOROESTE2,midday,16.4,0.93,55.9465398286379,7.45,32.0,8.8,7.7,2.5,4
2023-01-17 10:00:00,NOROESTE2,midday,98.6,1.73,109.0,60.22,9.0,58.2,40.6,7.3,0
2023-01-17 11:00:00,NOROESTE2,midday,86.3,1.82,225.0,49.43,16.0,45.2,39.2,14.2,0
2023-01-17 12:00:00,NOROESTE2,midday,30.0,1.5,142.0,23.5,33.0,8.6,21.4,8.3,2
2023-01-17 13:00:00,NOROESTE2,midday,26.9,1.38,127.0,19.57,36.0,7.8,19.1,7.0,2
2023-01-17 14:00:00,NOROESTE2,midday,22.2,1.29,198.0,17.63,44.0,6.7,15.5,6.2,2
2023-01-17 15:00:00,NOROESTE2,midday,19.4,1.2,228.0,16.72,47.0,5.7,13.7,5.0,2
2023-01-18 10:00:00,NOROESTE2,midday,15.8,1.15,75.0,6.45,25.0,8.8,7.0,2.3,4
2023-01-18 11:00:00,NOROESTE2,midday,14.4,1.14,65.0,4.91,26.0,8.3,6.3,2.3,4
2023-01-18 12:00:00,NOROESTE2,midday,11.9,1.13,44.0,4.31,29.0,6.5,5.5,2.2,4
2023-01-18 13:00:00,NOROESTE2,midday,17.0,1.18,37.0,19.87,36.0,5.8,11.3,5.5,3
2023-01-18 14:00:00,NOROESTE2,midday,15.7,1.18,202.0,19.38,40.0,5.3,10.5,5.4,2
2023-01-18 15:00:00,NOROESTE2,midday,14.8,1.19,134.0,19.14,42.0,4.9,10.0,4.4,2
2023-01-19 10:00:00,NOROESTE2,midday,15.5,1.37,51.0,6.91,30.0,5.5,10.1,3.1,4
2023-01-19 11:00:00,NOROESTE2,midday,12.0,1.28,62.0,9.79,33.0,5.0,6.9,3.6,3
2023-01-19 12:00:00,NOROESTE2,midday,9.8,1.21,108.0,10.0,35.0,4.4,5.5,2.7,5
2023-01-19 13:00:00,NOROESTE2,midday,11.8,1.21,100.0,7.76,35.0,4.9,7.0,3.1,5
2023-01-19 14:00:00,NOROESTE2,midday,18.2,1.26,73.0,14.23,35.0,7.4,10.8,3.3,2
2023-01-19 15:00:00,NOROESTE2,midday,18.4,1.22,148.0,16.56,33.0,7.2,11.2,4.2,2
2023-01-20 10:00:00,NOROESTE2,midday,42.0,2.03,111.0,21.86,16.0,18.9,23.2,8.0,0
2023-01-20 11:00:00,NOROESTE2,midday,37.4,1.82,84.0,24.65,21.0,14.5,22.6,7.9,0
2023-01-20 12:00:00,NOROESTE2,midday,27.9,1.71,93.0,19.8,27.0,10.5,17.4,8.0,2
2023-01-20 13:00:00,NOROESTE2,midday,39.6,1.58,71.0,24.93,27.0,14.5,25.2,8.6,2
2023-01-20 14:00:00,NOROESTE2,midday,26.8,1.48,111.0,19.61,34.0,9.2,17.7,7.1,2
2023-01-20 15:00:00,NOROESTE2,midday,28.4,1.44,82.0,23.7,39.0,8.3,20.2,6.3,2
2023-01-23 10:00:00,NOROESTE2,midday,17.8,1.44,33.0,12.4,24.0,4.0,13.8,2.5,4
2023-01-23 11:00:00,NOROESTE2,midday,18.5,1.43,24.0,14.88,23.0,4.0,15.1,2.5,3
2023-01-23 12:00:00,NOROESTE2,midday,22.5,1.45,22.0,12.96,20.0,4.9,17.6,2.4,3
2023-01-23 13:00:00,NOROESTE2,midday,22.0,1.45,15.0,12.95,20.0,5.4,16.7,2.4,3
2023-01-23 14:00:00,NOROESTE2,midday,22.1,1.45,13.0,11.65,20.0,5.4,16.7,2.4,3
2023-01-23 15:00:00,NOROESTE2,midday,19.1,1.43,13.0,12.6,22.0,5.1,14.1,2.3,3
2023-01-24 10:00:00,NOROESTE2,midday,47.8,1.99,71.0,46.45,9.0,25.4,22.5,2.5,0
2023-01-24 11:00:00,NOROESTE2,midday,23.0,1.8,122.0,23.36,19.0,11.5,10.7,2.4,2
2023-01-24 12:00:00,NOROESTE2,midday,15.7,1.5,89.0,14.9,25.0,8.9,6.8,2.6,3
2023-01-24 13:00:00,NOROESTE2,midday,12.1,1.37,85.0,13.14,28.0,7.2,5.0,2.5,5
2023-01-24 14:00:00,NOROESTE2,midday,23.5,1.41,150.0,22.17,29.0,9.0,14.6,2.5,2
2023-01-24 15:00:00,NOROESTE2,midday,18.1,1.5,118.0,22.3,37.0,5.9,12.3,2.7,2
2023-01-25 10:00:00,NOROESTE2,midday,53.8,2.18,81.0,22.57,12.0,27.5,26.6,6.1,0
2023-01-25 11:00:00,NOROESTE2,midday,56.9,2.03,98.0,21.36,15.0,28.7,28.5,6.5,0
2023-01-25 12:00:00,NOROESTE2,midday,36.5,1.91,104.0,16.4,23.0,16.0,20.6,5.7,0
2023-01-25 13:00:00,NOROESTE2,midday,39.7,1.77,67.0,18.94,26.0,15.5,24.2,5.5,2
2023-01-25 14:00:00,NOROESTE2,midday,42.8,1.77,90.0,22.14,29.0,15.3,27.6,6.0,2
2023-01-25 15:00:00,NOROESTE2,midday,39.3,1.76,97.0,24.16,34.0,12.1,27.4,5.6,0
2023-01-26 10:00:00,NOROESTE2,midday,27.0,1.55,40.0,11.7,23.0,10.4,16.6,4.0,3
2023-01-26 11:00:00,NOROESTE2,midday,17.7,1.51,54.0,10.76,29.0,6.5,11.2,3.0,4
2023-01-26 12:00:00,NOROESTE2,midday,18.3,1.49,45.0,12.26,29.0,5.3,13.1,2.6,3
2023-01-26 13:00:00,NOROESTE2,midday,27.6,1.49,40.0,17.68,25.0,7.6,20.0,2.7,3
2023-01-26 14:00:00,NOROESTE2,midday,26.3,1.56,60.0,18.12,30.0,7.3,19.0,2.7,3
2023-01-26 15:00:00,NOROESTE2,midday,22.8,1.59,49.0,17.02,32.0,6.0,16.8,2.8,3
2023-01-27 10:00:00,NOROESTE2,midday,27.8,1.62,51.0,30.61,14.0,7.5,20.3,2.5,3
2023-01-27 11:00:00,NOROESTE2,midday,23.5,1.58,50.0,34.62,18.0,7.4,16.7,2.5,3
2023-01-27 12:00:00,NOROESTE2,midday,48.9,1.65,53.0,42.82195444357778,12.0,24.6,24.4,2.8,0
2023-01-27 13:00:00,NOROESTE2,midday,60.3,1.68,95.0,57.13,14.0,35.0,25.5,3.3,0
2023-01-27 14:00:00,NOROESTE2,midday,17.7,1.65,81.0,24.37,29.0,6.8,11.0,3.5,1
2023-01-27 15:00:00,NOROESTE2,midday,17.3,1.61,36.0,26.2,31.0,6.0,11.4,3.4,1
2023-01-30 10:00:00,NOROESTE2,midday,77.4,2.17,85.0,38.01,8.0,44.9,32.7,3.4,0
2023-01-30 11:00:00,NOROESTE2,midday,40.8,2.31,141.0,27.6,19.0,19.0,20.8,2.5,0
2023-01-30 12:00:00,NOROESTE2,midday,24.7,2.05,68.0,17.74,30.0,8.6,16.0,3.1,2
2023-01-30 13:00:00,NOROESTE2,midday,27.9,1.9,62.0,24.21,41.0,7.8,20.1,4.3,2
2023-01-30 14:00:00,NOROESTE2,midday,24.8,1.89,96.0,25.61,51.0,6.4,18.4,4.4,2
2023-01-30 15:00:00,NOROESTE2,midday,19.0,1.84,92.0,23.61,50.0,5.3,13.8,3.8,1
2023-01-31 10:00:00,NOROESTE2,midday,33.7,1.68,5.0,7.017469205854711,4.0,24.3,9.5,1.8,3
2023-01-31 11:00:00,NOROESTE2,midday,28.7,1.73,10.0,7.666364380706773,4.0,20.0,8.6,1.7,3
2023-01-31 12:00:00,NOROESTE2,midday,26.2,1.71,14.0,7.52,5.0,18.5,7.8,1.7,3
2023-01-31 13:00:00,NOROESTE2,midday,27.2,1.69,11.0,7.73,5.0,19.0,8.3,1.7,3
2023-01-31 14:00:00,NOROESTE2,midday,26.6,1.73,12.0,8.01,5.0,17.7,8.9,1.7,3
2023-01-31 15:00:00,NOROESTE2,midday,25.2,1.67,10.0,8.98,5.390428970342216,15.5,9.7,1.6,3
2023-02-01 10:00:00,NOROESTE2,midday,32.7,1.7,8.0,21.77425912412147,4.0,20.1,12.7,1.771428429459581,3
2023-02-01 11:00:00,NOROESTE2,midday,30.9,1.73,13.0,24.18710503052251,5.0,18.6,12.4,1.817483389264857,3
2023-02-01 12:00:00,NOROESTE2,midday,35.5,1.73,21.0,26.31531408570995,5.0,22.4,13.2,1.8,3
2023-02-01 13:00:00,NOROESTE2,midday,43.3,1.8,26.0,29.12380638844429,5.0,27.8,15.6,1.8,3
2023-02-01 14:00:00,NOROESTE2,midday,49.1,1.88,37.0,30.14727098350106,5.399991490254134,29.7,19.5,1.9,3
2023-02-01 15:00:00,NOROESTE2,midday,39.3,1.92,63.0,35.21,6.0,19.8,19.6,1.8,0
2023-02-02 10:00:00,NOROESTE2,midday,50.4,1.79,70.0,43.33,4.0,36.8,13.8,2.0,0
2023-02-02 11:00:00,NOROESTE2,midday,46.1,1.84,74.0,44.7,5.0,29.4,17.7,1.9,0
2023-02-02 12:00:00,NOROESTE2,midday,31.4,1.79,69.0,20.14,12.0,19.0,12.6,1.9,3
2023-02-02 13:00:00,NOROESTE2,midday,19.6,1.71,38.0,9.13,17.0,11.1,8.5,1.9,4
2023-02-02 14:00:00,NOROESTE2,midday,14.5,1.64,28.0,4.42,22.0,8.0,6.6,2.0,4
2023-02-02 15:00:00,NOROESTE2,midday,13.8,1.56,19.0,4.65,24.0,7.5,6.4,2.0,4
2023-02-03 10:00:00,NOROESTE2,midday,27.3,2.15,70.0,14.65,15.0,15.9,11.5,1.8,3
2023-02-03 11:00:00,NOROESTE2,midday,18.2,1.89,32.0,7.81,22.0,9.8,8.5,1.9,4
2023-02-03 12:00:00,NOROESTE2,midday,15.2,1.68,16.0,8.73,26.0,7.3,7.9,2.1,3
2023-02-03 13:00:00,NOROESTE2,midday,21.4,1.66,23.0,16.73,28.0,8.5,13.0,2.3,3
2023-02-03 14:00:00,NOROESTE2,midday,18.6,1.63,42.0,18.72,34.0,6.8,11.8,2.3,1
2023-02-03 15:00:00,NOROESTE2,midday,14.9,1.59,46.0,14.77,42.0,4.9,10.2,2.2,1
2023-02-06 10:00:00,NOROESTE2,midday,82.8,2.71,93.0,84.13,10.0,42.6,40.4,4.7,0
2023-02-06 11:00:00,NOROESTE2,midday,55.7,3.21,219.0,66.71,20.0,22.9,31.6,2.8,2
2023-02-06 12:00:00,NOROESTE2,midday,36.2,2.73,117.0,41.09,32.0,11.1,25.1,6.0,0
2023-02-06 13:00:00,NOROESTE2,midday,25.2,2.41,90.0,29.94,44.0,7.3,18.0,6.5,2
2023-02-06 14:00:00,NOROESTE2,midday,20.7,2.13,66.0,24.35,53.0,5.4,15.4,6.9,2
2023-02-06 15:00:00,NOROESTE2,midday,27.9,2.09,67.0,37.66,61.0,5.9,22.0,7.2,2
2023-02-07 10:00:00,NOROESTE2,midday,79.3,2.45,82.0,56.3,6.0,47.4,32.1,2.5,0
2023-02-07 11:00:00,NOROESTE2,midday,98.1,2.89,162.0,59.86,7.0,58.7,39.7,2.4,0
2023-02-07 12:00:00,NOROESTE2,midday,55.1,2.88,180.0,49.01,18.0,21.7,33.5,2.9,2
2023-02-07 13:00:00,NOROESTE2,midday,51.9,2.61,140.0,47.33,28.0,16.0,36.0,4.5,0
2023-02-07 14:00:00,NOROESTE2,midday,48.5,2.47,147.0,50.13,41.0,10.5,38.1,7.3,0
2023-02-07 15:00:00,NOROESTE2,midday,38.0,2.46,148.0,47.63,66.0,6.5,31.6,8.0,0
2023-02-08 10:00:00,NOROESTE2,midday,40.8,1.82,50.0,14.86,8.0,18.4,22.4,2.1,0
2023-02-08 11:00:00,NOROESTE2,midday,25.3,1.81,69.0,12.52,18.0,12.8,11.7,2.2,3
2023-02-08 12:00:00,NOROESTE2,midday,14.9,1.74,50.0,11.5,23.0,7.8,7.2,2.2,4
2023-02-08 13:00:00,NOROESTE2,midday,14.7,1.69,65.0,12.63,26.0,7.6,7.2,2.8,4
2023-02-08 14:00:00,NOROESTE2,midday,14.7,1.64,56.0,12.39,28.0,7.2,7.6,2.9,4
2023-02-08 15:00:00,NOROESTE2,midday,16.0,1.62,59.0,13.26,31.0,6.0,10.1,2.6,4
2023-02-09 10:00:00,NOROESTE2,midday,23.8,1.95,94.0,12.68,23.0,8.8,15.1,4.5,3
2023-02-09 11:00:00,NOROESTE2,midday,27.3,1.88,57.0,15.49,26.0,10.2,17.5,4.9,2
2023-02-09 12:00:00,NOROESTE2,midday,28.9,1.85,67.0,20.73,29.0,10.2,18.7,4.6,2
2023-02-09 13:00:00,NOROESTE2,midday,21.3,1.87,94.0,22.0,38.0,6.8,14.5,4.1,2
2023-02-09 14:00:00,NOROESTE2,midday,19.0,1.84,84.0,19.17,45.0,5.4,13.6,3.8,1
2023-02-09 15:00:00,NOROESTE2,midday,18.7,1.81,77.0,17.37,49.0,5.1,13.7,3.7,1
2023-02-10 10:00:00,NOROESTE2,midday,12.9,1.75,110.0,10.18,30.0,5.9,7.0,2.2,5
2023-02-10 11:00:00,NOROESTE2,midday,13.2,1.67,101.0,6.85,31.0,6.2,7.2,2.2,5
2023-02-10 12:00:00,NOROESTE2,midday,13.9,1.71,47.0,6.31,31.0,6.4,7.6,2.2,4
2023-02-10 13:00:00,NOROESTE2,midday,16.3,1.66,43.0,6.16,30.0,7.2,9.2,2.4,4
2023-02-10 14:00:00,NOROESTE2,midday,13.8,1.67,33.0,6.18,33.0,6.2,7.8,2.4,4
2023-02-10 15:00:00,NOROESTE2,midday,14.4,1.68,31.0,6.71,34.0,5.9,8.6,2.3,4
2023-02-13 10:00:00,NOROESTE2,midday,72.3,2.94,158.0,33.78,10.0,40.0,32.5,6.2,0
2023-02-13 11:00:00,NOROESTE2,midday,67.5,2.77,128.0,37.03,15.0,35.8,30.7,6.9,0
2023-02-13 12:00:00,NOROESTE2,midday,42.8,2.48,103.0,30.84,24.0,15.8,27.1,7.2,0
2023-02-13 13:00:00,NOROESTE2,midday,38.2,2.25,98.0,31.83,33.0,11.8,26.5,6.4,0
2023-02-13 14:00:00,NOROESTE2,midday,39.3,2.16,111.0,34.88,41.0,9.5,29.9,6.3,0
2023-02-13 15:00:00,NOROESTE2,midday,39.8,2.15,127.0,41.82,48.0,8.8,31.1,6.9,0
2023-02-14 10:00:00,NOROESTE2,midday,11.0,1.73,78.0,23.5,29.0,6.0,5.1,2.2,5
2023-02-14 11:00:00,NOROESTE2,midday,10.2,1.73,351.0,30.26,31.0,5.7,4.6,2.2,2
2023-02-14 12:00:00,NOROESTE2,midday,11.0,1.71,378.0,15.44,31.0,6.0,5.0,2.0,2
2023-02-14 13:00:00,NOROESTE2,midday,13.0,1.78,189.0,15.52,32.0,6.9,6.1,2.1,2
2023-02-14 14:00:00,NOROESTE2,midday,14.8,1.75,119.0,6.37,32.0,8.1,6.8,2.2,5
2023-02-14 15:00:00,NOROESTE2,midday,15.5,1.83,47.0,5.93,34.0,7.8,7.8,2.1,4
2023-02-15 10:00:00,NOROESTE2,midday,35.9,2.28,92.0,16.62,20.0,15.8,20.1,4.9,0
2023-02-15 11:00:00,NOROESTE2,midday,20.2,2.06,71.0,12.43,30.0,7.5,12.4,4.6,2
2023-02-15 12:00:00,NOROESTE2,midday,15.1,1.96,55.0,10.55,36.0,5.6,9.6,3.5,3
2023-02-15 13:00:00,NOROESTE2,midday,16.1,1.94,48.0,7.91,36.0,6.9,9.2,2.4,4
2023-02-15 14:00:00,NOROESTE2,midday,17.9,1.9,68.0,5.31,38.0,8.0,10.0,2.0,5
2023-02-15 15:00:00,NOROESTE2,midday,18.1,1.86,41.0,6.9,44.0,6.2,12.0,3.0,3
2023-02-16 10:00:00,NOROESTE2,midday,58.1,2.01,117.0,30.31,14.0,29.7,28.5,7.3,0
2023-02-16 11:00:00,NOROESTE2,midday,40.5,2.1,214.0,27.28,22.0,17.0,21.9,5.6,2
2023-02-16 12:00:00,NOROESTE2,midday,18.1,2.02,179.0,16.21,32.0,7.0,11.1,3.3,2
2023-02-16 13:00:00,NOROESTE2,midday,14.3,1.96,116.0,13.73,37.0,5.6,8.8,2.9,5
2023-02-16 14:00:00,NOROESTE2,midday,13.8,1.91,110.0,14.02,41.0,5.3,8.6,3.1,5
2023-02-16 15:00:00,NOROESTE2,midday,12.2,1.88,97.0,13.25,42.0,4.5,7.8,3.6,5
2023-02-17 10:00:00,NOROESTE2,midday,15.4,1.86,31.0,6.8,28.0,5.8,9.8,3.1,4
2023-02-17 11:00:00,NOROESTE2,midday,14.0,1.87,46.0,6.34,30.0,5.6,8.4,2.9,5
2023-02-17 12:00:00,NOROESTE2,midday,13.8,1.84,38.0,8.17,32.0,6.0,8.0,3.1,4
2023-02-17 13:00:00,NOROESTE2,midday,12.9,1.83,53.0,8.5,35.0,5.5,7.5,2.6,5
2023-02-17 14:00:00,NOROESTE2,midday,11.0,1.83,59.0,8.6,38.0,4.6,6.4,2.7,5
2023-02-17 15:00:00,NOROESTE2,midday,10.5,1.82,68.0,8.21,39.0,4.3,6.2,2.6,5
2023-02-20 10:00:00,NOROESTE2,midday,54.4,2.85,199.0,42.38,16.0,27.6,27.0,8.9,0
2023-02-20 11:00:00,NOROESTE2,midday,19.7,2.5,117.0,14.45,35.0,7.7,11.4,9.5,2
2023-02-20 12:00:00,NOROESTE2,midday,14.9,2.23,53.0,13.98,43.0,5.1,9.8,9.5,3
2023-02-20 13:00:00,NOROESTE2,midday,14.7,2.12,43.0,16.23,51.0,4.3,10.4,8.2,3
2023-02-20 14:00:00,NOROESTE2,midday,18.9,2.1,50.0,28.88,57.0,4.8,14.2,7.7,2
2023-02-20 15:00:00,NOROESTE2,midday,17.7,2.06,95.0,23.3,65.0,4.5,13.3,7.0,2
2023-02-21 10:00:00,NOROESTE2,midday,121.1,3.09,193.0,71.49,9.0,63.7,57.7,6.1,0
2023-02-21 11:00:00,NOROESTE2,midday,64.7,3.14,240.0,54.48,27.0,21.6,41.1,6.4,0
2023-02-21 12:00:00,NOROESTE2,midday,24.1,2.88,150.0,32.17,55.0,5.6,18.5,8.9,2
2023-02-21 13:00:00,NOROESTE2,midday,23.4,2.58,92.0,29.18,61.0,5.3,18.2,8.5,2
2023-02-21 14:00:00,NOROESTE2,midday,24.5,2.41,114.0,29.87,72.0,4.9,19.6,8.2,2
2023-02-21 15:00:00,NOROESTE2,midday,26.5,2.38,121.0,33.07,88.0,4.5,22.0,7.4,2
2023-02-22 10:00:00,NOROESTE2,midday,14.2,1.91,231.0,20.95,28.0,7.6,6.7,2.4,2
2023-02-22 11:00:00,NOROESTE2,midday,13.8,1.87,364.0,8.65,30.0,7.1,6.5,2.4,2
2023-02-22 12:00:00,NOROESTE2,midday,11.2,1.87,183.0,10.8,31.0,6.1,5.2,2.3,2
2023-02-22 13:00:00,NOROESTE2,midday,12.4,1.88,134.0,8.32,31.0,6.6,5.9,2.4,5
2023-02-22 14:00:00,NOROESTE2,midday,13.5,1.91,90.0,7.88,31.0,7.1,6.5,2.3,5
2023-02-22 15:00:00,NOROESTE2,midday,12.5,1.89,72.0,5.72,30.75688320309662,6.6,5.9,2.4,5
2023-02-23 10:00:00,NOROESTE2,midday,16.9,2.05,48.0,5.75,25.0,8.8,8.1,2.6,4
2023-02-23 11:00:00,NOROESTE2,midday,13.1,1.99,36.0,5.22,30.0,6.8,6.5,2.5,4
2023-02-23 12:00:00,NOROESTE2,midday,12.9,1.95,39.0,4.47,33.0,6.3,6.7,2.4,4
2023-02-23 13:00:00,NOROESTE2,midday,16.2,1.96,31.0,4.53,33.0,7.6,8.6,2.5,4
2023-02-23 14:00:00,NOROESTE2,midday,11.0,1.96,19.0,4.18,39.0,4.7,6.3,2.6,5
2023-02-23 15:00:00,NOROESTE2,midday,12.9,1.95,12.0,7.76,52.0,3.6,9.4,2.9,4
2023-02-24 10:00:00,NOROESTE2,midday,27.6,2.23,77.0,27.77,20.0,8.1,19.6,3.2,2
2023-02-24 11:00:00,NOROESTE2,midday,29.9,2.16,80.0,28.63,28.0,8.4,22.0,3.8,3
2023-02-24 12:00:00,NOROESTE2,midday,24.6,2.16,81.0,27.88452189479731,41.0,6.3,18.3,5.7,2
2023-02-24 13:00:00,NOROESTE2,midday,24.1,2.18,96.60015762581791,29.21000718340303,57.0,5.3,18.9,6.4,2
2023-02-24 14:00:00,NOROESTE2,midday,19.8,2.22,106.0,29.40571151100706,70.0,4.1,15.8,5.9,1
