NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,semantic_label
-0.6858104624655064,-0.13706825686463397,-0.19509075305789386,-0.22239188175912625,0.2801033946689294,-0.5924603001997986,-0.6559983005109963,-0.12444215177378047,C0,Mixto
0.9299922118330606,0.18587119670845606,0.2645525125006587,0.3015741656482635,-0.379833773042223,0.8034048693647627,0.889565475944649,0.16874958652178063,C1,Tráfico alto
