NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,semantic_label
10.406527855822151,1.0965153251146962,40.1612410660651,10.534945512247821,22.813288853783426,2.7517624846180238,7.594061274511789,3.2317719213328004,C0,Mixto
35.227753493856405,1.4432153778825318,64.85711170168007,18.785618420634968,11.011763946392408,7.246203119992371,24.28304762841825,3.701985015276243,C1,Tráfico alto
