NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,semantic_label
-0.7149922832007517,-0.2470951826777859,-0.337207117651815,-0.34037263845366283,0.33112623720311984,-0.6922381041266581,-0.6794975708473902,-0.18081702563275767,C0,Mixto
0.9183127363530683,0.31736098231536874,0.4330978084719066,0.43716350000148874,-0.42528772422976613,0.8890880119190402,0.872724487090623,0.2322354821015896,C1,Tráfico alto
