NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,semantic_label
12.418985517898312,1.1738130307607135,56.10984163880369,16.78942981884272,42.949712685109745,4.117896052985566,8.166777317903376,3.7256218123537135,C0,Mixto
41.71781994819718,1.5722744444667525,85.01868530830029,27.46061813508676,27.240663801936712,13.342766015969568,25.376914868866983,4.561325621723112,C1,Tráfico alto
