NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,semantic_label
-0.6231296077557458,-0.19795865553583042,-0.3308753059583531,-0.3217165041506711,0.4546546454895041,-0.5983121776887355,-0.5908460717214414,-0.14323165902052268,C0,Mixto
0.9281634601343299,0.29486320084745327,0.492845091982355,0.4792028816448978,-0.6772167839103864,0.8911974237336476,0.8800765162016029,0.2133462935842038,C1,Tráfico alto
