NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,semantic_label
-0.7294340610303127,-0.34904392508744403,-0.43500539967779783,-0.40580280789300294,0.42416045460721885,-0.7079227607661125,-0.6325749468132107,-0.3048461501194555,C0,Mixto
0.780668342681761,0.37356021205846646,0.46555948312094797,0.43430574800135524,-0.4539528064560753,0.7576461230962628,0.6770059992169073,0.32625805607503694,C1,Tráfico alto
