NOX,CO,PM10,PM2.5,O3,NO,NO2,SO2,cluster,semantic_label
11.299676111548575,1.1780831351080203,52.57526355826106,14.445362633175394,42.123760778374916,3.2793050530116616,7.8578971216152755,3.5646995079452015,C0,Mixto
30.127474267045844,1.394613465630759,65.76467960997272,20.209134446044583,29.568994269821395,6.251544967567101,22.20944663570279,4.046131736991358,C1,Tráfico alto
