date,date,Estacion,weekday,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2023-01-06 00:00:00,2023-01-06 00:00:00,NOROESTE2,Viernes,2.02,7.9,24,31.8,14,50,14.33,705.3,0,59,2.9,,18.36,8.7,
2023-01-06 01:00:00,2023-01-06 01:00:00,NOROESTE2,Viernes,2.03,7.4,26.3,33.6,11,54,18.17,705.2,0,63,2.8,,17.76,6.7,
2023-01-06 02:00:00,2023-01-06 02:00:00,NOROESTE2,Viernes,2.01,4.2,26.4,30.5,9,74,18.51,704.8,,69,2.7,,,,
2023-01-06 03:00:00,2023-01-06 03:00:00,NOROESTE2,Viernes,2.01,5.3,26.8,32,6,60,19.11,704.5,0,75,2.6,,14.62,3.3,
2023-01-06 04:00:00,2023-01-06 04:00:00,NOROESTE2,Viernes,2.04,4.3,16.3,20.6,9,62,27.08,704.5,0,81,2.6,,14.5,6.3,
2023-01-06 05:00:00,2023-01-06 05:00:00,NOROESTE2,Viernes,1.98,6.6,19.5,26.2,6,58,43.7,704.5,0,85,2.6,,14.05,4.6,
2023-01-06 06:00:00,2023-01-06 06:00:00,NOROESTE2,Viernes,2.03,31.2,25.6,56.6,3,82,47.8,704.5,0,85,2.8,,13.82,3.3,
2023-01-06 07:00:00,2023-01-06 07:00:00,NOROESTE2,Viernes,2.02,39.4,29.2,68.5,3,110,67.7,704.5,0,85,2.8,,14.12,3.8,
2023-01-06 08:00:00,2023-01-06 08:00:00,NOROESTE2,Viernes,1.98,45.5,30.9,76.2,3,137,81.11,704.9,0,84,2.7,,14.23,4.3,
2023-01-06 09:00:00,2023-01-06 09:00:00,NOROESTE2,Viernes,2,26.4,29.2,55.4,4,161,59.54,705.3,0,83,2.7,,14.35,4.5,
2023-01-06 10:00:00,2023-01-06 10:00:00,NOROESTE2,Viernes,2.05,20.5,25.6,45.9,7,133,55.81,705.6,0,81,2.7,,15.01,4.1,
2023-01-06 11:00:00,2023-01-06 11:00:00,NOROESTE2,Viernes,2.01,19.8,22.3,42.1,13,126,60.54,705.6,0,71,2.6,,18.09,4.1,
2023-01-06 12:00:00,2023-01-06 12:00:00,NOROESTE2,Viernes,1.99,12.9,19.9,32.8,23,124,56.67,705,0,55,3.4,,21.35,4.2,
2023-01-06 13:00:00,2023-01-06 13:00:00,NOROESTE2,Viernes,1.95,7.9,16.6,24.5,35,113,43.18,704.1,0,49,3.8,,22.63,7,
2023-01-06 14:00:00,2023-01-06 14:00:00,NOROESTE2,Viernes,2,7.6,22.8,30.4,44,99,52.09,703.1,0,48,3.8,,23.19,9.8,
2023-01-06 15:00:00,2023-01-06 15:00:00,NOROESTE2,Viernes,2.01,6.2,24.2,30.4,57,130,51.51,702.6,0,45,3.8,,23.68,12.6,
2023-01-06 16:00:00,2023-01-06 16:00:00,NOROESTE2,Viernes,1.99,5.5,26.1,31.5,64,131,46.78,702.3,0,41,3.7,,23.87,14.7,
2023-01-06 17:00:00,2023-01-06 17:00:00,NOROESTE2,Viernes,1.97,5,23.1,28.1,60,119,38.47,702.3,0,45,3.2,,23.57,14.5,
2023-01-06 18:00:00,2023-01-06 18:00:00,NOROESTE2,Viernes,2,4.4,21.6,26,42,100,26.97,702.3,0,46,3.1,,22.96,12.3,
2023-01-06 19:00:00,2023-01-06 19:00:00,NOROESTE2,Viernes,2.01,4.4,27.7,32,24,81,24.69,702.4,0,49,2.9,,21.93,10.9,
2023-01-06 20:00:00,2023-01-06 20:00:00,NOROESTE2,Viernes,2.04,4.8,30.7,35.5,15,80,25.72,702.8,0,53,2.7,,20.95,9.5,
2023-01-06 21:00:00,2023-01-06 21:00:00,NOROESTE2,Viernes,2.06,18.4,38.8,57.1,6,84,32.44,703,0,57,2.8,,19.97,5.3,
2023-01-06 22:00:00,2023-01-06 22:00:00,NOROESTE2,Viernes,2.02,93.2,44.5,137.5,3,95,37.4,703.3,0,60,3.1,,19,2.5,
2023-01-06 23:00:00,2023-01-06 23:00:00,NOROESTE2,Viernes,2.09,125.3,43.9,169,4,114,36.87,703.2,0,62,3.3,,18.49,2.7,
2023-01-13 00:00:00,2023-01-13 00:00:00,NOROESTE2,Viernes,2.35,14.4,27.8,42.2,12,45,9.72,710.2,0,29,3,,12.25,6.7,
2023-01-13 01:00:00,2023-01-13 01:00:00,NOROESTE2,Viernes,2.32,6.8,29,35.7,11,51,9.15,710.2,0,32,2.7,,11.47,4,
2023-01-13 02:00:00,2023-01-13 02:00:00,NOROESTE2,Viernes,2.32,4.2,18.4,22.6,18,42,8.37,710.2,0,34,2.5,,10.55,5.8,
2023-01-13 03:00:00,2023-01-13 03:00:00,NOROESTE2,Viernes,2.32,4.4,18.3,22.7,16,37,12.38,710.2,0,36,2.5,,10.27,3.8,
2023-01-13 04:00:00,2023-01-13 04:00:00,NOROESTE2,Viernes,2.33,3.4,16.8,20.2,13,30,21.46,710.2,0,39,2.4,,8.99,2.3,
2023-01-13 05:00:00,2023-01-13 05:00:00,NOROESTE2,Viernes,2.29,15.8,24.8,40.5,8,48,33.94,710.2,0,40,2.5,,8.51,4.4,
2023-01-13 06:00:00,2023-01-13 06:00:00,NOROESTE2,Viernes,2.3,37.1,30.2,67.1,4,60,36.12,710.2,0,40,2.7,,7.7,5.5,
2023-01-13 07:00:00,2023-01-13 07:00:00,NOROESTE2,Viernes,2.27,65.3,31.2,96.3,4,70,41.77,710.7,0,40,2.9,,7.1,4.8,
2023-01-13 08:00:00,2023-01-13 08:00:00,NOROESTE2,Viernes,2.3,78.4,30,108.2,4,86,42.33,711.2,0,42,3,,6.66,6.1,
2023-01-13 09:00:00,2023-01-13 09:00:00,NOROESTE2,Viernes,2.36,60,29.5,89.2,6,100,28.44,711.5,0,36,3.8,,10.55,4,
2023-01-13 10:00:00,2023-01-13 10:00:00,NOROESTE2,Viernes,2.33,15.8,21.3,37.1,17,111,14.21,711.7,0,33,3.9,,13.5,6.9,
2023-01-13 11:00:00,2023-01-13 11:00:00,NOROESTE2,Viernes,2.28,12.9,17.6,31.6,25,52,10.62,711.4,0,32,3.4,,14.16,8.4,
2023-01-13 12:00:00,2023-01-13 12:00:00,NOROESTE2,Viernes,2.29,7.7,12.3,20,31,39,9.85,711,0,27,3.5,,16.91,4.6,
2023-01-13 13:00:00,2023-01-13 13:00:00,NOROESTE2,Viernes,2.29,7.7,13.4,21.1,34,43,11.87,709.8,0,25,3.7,,17.47,6.3,
2023-01-13 14:00:00,2023-01-13 14:00:00,NOROESTE2,Viernes,2.28,6.8,12.8,19.5,37,50,10.54,708.5,0,23,3.3,,18.71,6.5,
2023-01-13 15:00:00,2023-01-13 15:00:00,NOROESTE2,Viernes,2.25,6,14.2,20.2,41,43,16.54,707.6,0,22,3.3,,18.44,10.3,
2023-01-13 16:00:00,2023-01-13 16:00:00,NOROESTE2,Viernes,2.19,6.7,18.2,24.9,42,57,15.04,707.2,0,22,3.4,,18.2,14.7,
2023-01-13 17:00:00,2023-01-13 17:00:00,NOROESTE2,Viernes,2.26,5.8,19.6,25.4,40,69,12.88,707.2,0,21,3.6,,18.12,14.4,
2023-01-13 18:00:00,2023-01-13 18:00:00,NOROESTE2,Viernes,2.28,4,24.7,28.7,51,64,16.71,707.3,0,25,5.4,,17.12,15.5,
2023-01-13 19:00:00,2023-01-13 19:00:00,NOROESTE2,Viernes,2.23,3.5,27.4,30.8,44,88,17.05,707.7,0,29,10.2,,15.79,12.2,
2023-01-13 20:00:00,2023-01-13 20:00:00,NOROESTE2,Viernes,2.24,5,34.5,39.4,24,72,17.33,708.1,0,31,16.6,,14.55,11.6,
2023-01-13 21:00:00,2023-01-13 21:00:00,NOROESTE2,Viernes,2.25,7.2,34.4,41.5,14,66,14.71,708.3,0,30,8.7,,13.76,9.3,
2023-01-13 22:00:00,2023-01-13 22:00:00,NOROESTE2,Viernes,2.26,4.6,26.1,30.6,17,58,10.6,708.3,0,30,5.2,,13.18,8.6,
2023-01-13 23:00:00,2023-01-13 23:00:00,NOROESTE2,Viernes,2.21,23.7,41,64.5,5,40,15.84,708,0,31,5.4,,12.53,6.6,
2023-01-20 00:00:00,2023-01-20 00:00:00,NOROESTE2,Viernes,1.47,4,18.2,22.1,24,52,10.14,702.6,0,36,3.9,,15.21,11.5,
2023-01-20 01:00:00,2023-01-20 01:00:00,NOROESTE2,Viernes,1.31,3.4,14,17.3,27,41,9.68,702.7,0,34,6.8,,15.14,15.3,
2023-01-20 02:00:00,2023-01-20 02:00:00,NOROESTE2,Viernes,1.3,3.2,14.9,18,24,45,7.5,702.4,0,28,7.2,,14.46,12.4,
2023-01-20 03:00:00,2023-01-20 03:00:00,NOROESTE2,Viernes,1.27,3.1,16.5,19.6,22,32,8.09,702.3,0,27,5,,13.7,9.2,
2023-01-20 04:00:00,2023-01-20 04:00:00,NOROESTE2,Viernes,1.28,3.6,21.3,24.9,16,36,,701.9,0,30,6.2,,12.52,3.4,
2023-01-20 05:00:00,2023-01-20 05:00:00,NOROESTE2,Viernes,1.31,25.6,31.5,56.9,9,36,15.66,701.8,0,31,7.8,,12.52,3.9,
2023-01-20 06:00:00,2023-01-20 06:00:00,NOROESTE2,Viernes,1.44,46.3,34.1,80.2,6,72,15.45,701.9,0,34,6.3,,11.76,4.8,
2023-01-20 07:00:00,2023-01-20 07:00:00,NOROESTE2,Viernes,1.61,52.8,35.4,88,4,73,28.14,702,0,37,5.8,,11.25,5.3,
2023-01-20 08:00:00,2023-01-20 08:00:00,NOROESTE2,Viernes,1.96,154.5,36.5,190.9,4,79,27.97,702.4,0,39,5.4,,10.69,3.1,
2023-01-20 09:00:00,2023-01-20 09:00:00,NOROESTE2,Viernes,2.18,55.7,29.2,84.7,6,133,26.78,702.9,0,39,5.8,,11.6,5.8,
2023-01-20 10:00:00,2023-01-20 10:00:00,NOROESTE2,Viernes,2.03,18.9,23.2,42,16,111,21.86,703.3,0,32,8,,16.03,3.6,
2023-01-20 11:00:00,2023-01-20 11:00:00,NOROESTE2,Viernes,1.82,14.5,22.6,37.4,21,84,24.65,703.4,0,30,7.9,,17.79,5.2,
2023-01-20 12:00:00,2023-01-20 12:00:00,NOROESTE2,Viernes,1.71,10.5,17.4,27.9,27,93,19.8,703.2,0,36,8,,18.63,7.7,
2023-01-20 13:00:00,2023-01-20 13:00:00,NOROESTE2,Viernes,1.58,14.5,25.2,39.6,27,71,24.93,702.4,0,40,8.6,,19.47,11,
2023-01-20 14:00:00,2023-01-20 14:00:00,NOROESTE2,Viernes,1.48,9.2,17.7,26.8,34,111,19.61,701.5,0,41,7.1,,20.23,13,
2023-01-20 15:00:00,2023-01-20 15:00:00,NOROESTE2,Viernes,1.44,8.3,20.2,28.4,39,82,23.7,700.7,0,39,6.3,,20.86,14.1,
2023-01-20 16:00:00,2023-01-20 16:00:00,NOROESTE2,Viernes,1.49,7.8,22.1,30,40,89,26.39,700.4,0,43,6,,20.9,15.5,
2023-01-20 17:00:00,2023-01-20 17:00:00,NOROESTE2,Viernes,1.52,6.2,21.7,27.9,38,94,26.52,700.4,0,46,5.5,,20.63,16.8,
2023-01-20 18:00:00,2023-01-20 18:00:00,NOROESTE2,Viernes,1.57,6,29.8,35.7,26,88,23.14,700.5,0,49,4.4,,19.82,14.5,
2023-01-20 19:00:00,2023-01-20 19:00:00,NOROESTE2,Viernes,1.6,4.6,33.2,37.7,22,88,24.35,700.9,0,51,3.6,,18.65,14.9,
2023-01-20 20:00:00,2023-01-20 20:00:00,NOROESTE2,Viernes,1.61,4.3,30.6,34.7,23,98,23.78,701.2,0,55,3.5,,17.69,14.9,
2023-01-20 21:00:00,2023-01-20 21:00:00,NOROESTE2,Viernes,1.67,4.3,36.9,41.1,18,99,30.74,701.4,0,58,4.5,,16.87,13.9,
2023-01-20 22:00:00,2023-01-20 22:00:00,NOROESTE2,Viernes,1.72,7.2,35.5,42.6,11,105,27.23,701.5,0,64,4.4,,16.21,12.6,
2023-01-20 23:00:00,2023-01-20 23:00:00,NOROESTE2,Viernes,1.73,6.3,31.8,37.9,8,92,21.23,701.4,0,73,3.4,,15.47,11,
2023-01-27 00:00:00,2023-01-27 00:00:00,NOROESTE2,Viernes,1.48,3.1,10.2,13.1,,26,6.85,707.2,0,49,2.5,,9.05,16.8,
2023-01-27 01:00:00,2023-01-27 01:00:00,NOROESTE2,Viernes,1.46,2.8,9.5,12.1,,24,15.48,707.2,0,49,2.5,,8.71,14.8,
2023-01-27 02:00:00,2023-01-27 02:00:00,NOROESTE2,Viernes,1.44,2.6,8.2,10.6,28,38,10.4,706.9,0,51,2.5,,8.3,12,
2023-01-27 03:00:00,2023-01-27 03:00:00,NOROESTE2,Viernes,1.42,2.5,7.6,10,28,30,15.8,706.6,0,56,2.5,,8.08,11,
2023-01-27 04:00:00,2023-01-27 04:00:00,NOROESTE2,Viernes,1.45,2.5,8,10.4,26,32,19.52,706.3,0,62,2.5,,7.61,11.3,
2023-01-27 05:00:00,2023-01-27 05:00:00,NOROESTE2,Viernes,1.45,2.9,11.5,14.3,23,34,21.51,706.4,0,67,2.4,,7.21,11.4,
2023-01-27 06:00:00,2023-01-27 06:00:00,NOROESTE2,Viernes,1.46,4.1,15,19,19,39,23.21,706.5,0,73,2.4,,6.77,12.5,
2023-01-27 07:00:00,2023-01-27 07:00:00,NOROESTE2,Viernes,1.53,4.2,16.1,20.2,16,39,24.13,707,0,79,2.5,,6.44,11.4,
2023-01-27 08:00:00,2023-01-27 08:00:00,NOROESTE2,Viernes,1.55,4.8,17.7,22.4,14,40,27.94,707.2,0,80,2.5,,6.48,9.6,
2023-01-27 09:00:00,2023-01-27 09:00:00,NOROESTE2,Viernes,1.59,9,22.6,31.5,10,39,32.11,707.6,0,80,2.5,,6.67,8.1,
2023-01-27 10:00:00,2023-01-27 10:00:00,NOROESTE2,Viernes,1.62,7.5,20.3,27.8,14,51,30.61,707.9,0,79,2.5,,6.97,7.8,
2023-01-27 11:00:00,2023-01-27 11:00:00,NOROESTE2,Viernes,1.58,7.4,16.7,23.5,18,50,34.62,708.2,0,75,2.5,,8,5.9,
2023-01-27 12:00:00,2023-01-27 12:00:00,NOROESTE2,Viernes,1.65,24.6,24.4,48.9,12,53,,707.5,0,69,2.8,,9.75,4.5,
2023-01-27 13:00:00,2023-01-27 13:00:00,NOROESTE2,Viernes,1.68,35,25.5,60.3,14,95,57.13,706.4,0,61,3.3,,11.3,5.4,
2023-01-27 14:00:00,2023-01-27 14:00:00,NOROESTE2,Viernes,1.65,6.8,11,17.7,29,81,24.37,705,0,53,3.5,,12.53,6.9,
2023-01-27 15:00:00,2023-01-27 15:00:00,NOROESTE2,Viernes,1.61,6,11.4,17.3,31,36,26.2,704.1,0,51,3.4,,13.19,7.7,
2023-01-27 16:00:00,2023-01-27 16:00:00,NOROESTE2,Viernes,1.61,7.6,18.8,26.4,27,47,35.04,703.7,0,51,3.4,,13.28,9,
2023-01-27 17:00:00,2023-01-27 17:00:00,NOROESTE2,Viernes,1.62,7.4,25.4,32.8,26,65,41.2,703.8,0,53,2.9,,12.7,12.2,
2023-01-27 18:00:00,2023-01-27 18:00:00,NOROESTE2,Viernes,1.8,7.8,36,43.8,19,86,45.96,703.8,0,56,2.8,,12.09,12.8,
2023-01-27 19:00:00,2023-01-27 19:00:00,NOROESTE2,Viernes,1.89,6.9,41.1,47.8,11,95,39.33,703.8,0,60,2.7,,11.39,10.9,
2023-01-27 20:00:00,2023-01-27 20:00:00,NOROESTE2,Viernes,1.92,13.5,43,56.3,4,82,34.96,703.8,0,65,2.6,,10.59,8.7,
2023-01-27 21:00:00,2023-01-27 21:00:00,NOROESTE2,Viernes,1.99,21.1,41.9,62.7,4,83,34.24,703.9,0,69,2.7,,9.94,7.7,
2023-01-27 22:00:00,2023-01-27 22:00:00,NOROESTE2,Viernes,2.01,33.2,42.9,75.8,3,87,37.94,704.1,0,72,2.8,,9.39,5.6,
2023-01-27 23:00:00,2023-01-27 23:00:00,NOROESTE2,Viernes,2.17,40.8,42.1,82.7,3,95,42.28,703.8,0,74,2.9,,8.9,5.1,
2023-02-03 00:00:00,2023-02-03 00:00:00,NOROESTE2,Viernes,1.99,65.1,20.2,85.1,4,43,19.6,710.2,0,70,2.1,0.595,8.99,3.7,
2023-02-03 01:00:00,2023-02-03 01:00:00,NOROESTE2,Viernes,2.09,39.5,15.8,55.1,3,55,17.2,710.4,0,75,1.9,0.444,7.37,4,
2023-02-03 02:00:00,2023-02-03 02:00:00,NOROESTE2,Viernes,2.04,23.6,14.5,38,3,49,15.19,710.5,0,77,1.8,0.357,6.61,4.2,
2023-02-03 03:00:00,2023-02-03 03:00:00,NOROESTE2,Viernes,1.95,22.3,13.9,36.1,4,37,17.89,710.7,0,78,1.8,0.348,6.77,2.2,
2023-02-03 04:00:00,2023-02-03 04:00:00,NOROESTE2,Viernes,1.9,12.7,13.4,26.1,4,32,15.57,710.9,0,79,1.8,0.298,6.02,3.2,
2023-02-03 05:00:00,2023-02-03 05:00:00,NOROESTE2,Viernes,1.88,20.8,15.5,36.3,4,30,18.27,711.1,0,80,1.8,0.348,5.74,3.4,
2023-02-03 06:00:00,2023-02-03 06:00:00,NOROESTE2,Viernes,1.81,41.7,15.1,56.6,3,38,26.64,711.3,0,80,2,0.448,5.19,6.4,
2023-02-03 07:00:00,2023-02-03 07:00:00,NOROESTE2,Viernes,1.93,63,16.6,79.4,3,53,26.89,711.8,0,80,2.1,0.562,5.05,4.3,
2023-02-03 08:00:00,2023-02-03 08:00:00,NOROESTE2,Viernes,2.21,112.5,16.3,128.6,4,62,31.22,712.3,0,80,2.5,0.781,4.68,3.5,
2023-02-03 09:00:00,2023-02-03 09:00:00,NOROESTE2,Viernes,2.33,44.7,21,65.6,5,78,29.09,712.8,0,74,2.1,0.499,9.04,3.9,
2023-02-03 10:00:00,2023-02-03 10:00:00,NOROESTE2,Viernes,2.15,15.9,11.5,27.3,15,70,14.65,712.9,0,61,1.8,0.312,11.96,9,
2023-02-03 11:00:00,2023-02-03 11:00:00,NOROESTE2,Viernes,1.89,9.8,8.5,18.2,22,32,7.81,713.2,0,51,1.9,0.27,14.21,9.4,
2023-02-03 12:00:00,2023-02-03 12:00:00,NOROESTE2,Viernes,1.68,7.3,7.9,15.2,26,16,8.73,712.7,0,43,2.1,0.257,16,8.2,
2023-02-03 13:00:00,2023-02-03 13:00:00,NOROESTE2,Viernes,1.66,8.5,13,21.4,28,23,16.73,711.8,0,41,2.3,0.289,17.16,9,
2023-02-03 14:00:00,2023-02-03 14:00:00,NOROESTE2,Viernes,1.63,6.8,11.8,18.6,34,42,18.72,710.9,0,39,2.3,0.274,16.92,12,
2023-02-03 15:00:00,2023-02-03 15:00:00,NOROESTE2,Viernes,1.59,4.9,10.2,14.9,42,46,14.77,710.3,0,35,2.2,0.257,17.34,14.8,
2023-02-03 16:00:00,2023-02-03 16:00:00,NOROESTE2,Viernes,1.61,4.5,9.6,14,42,50,11.31,709.9,0,29,2.1,0.252,17.62,18.1,
2023-02-03 17:00:00,2023-02-03 17:00:00,NOROESTE2,Viernes,1.59,4.9,9.4,14.2,38,55,10.04,709.8,0,27,2,0.253,17.48,19.9,
2023-02-03 18:00:00,2023-02-03 18:00:00,NOROESTE2,Viernes,1.6,4.6,13,17.5,34,37,9.98,709.8,0,29,1.9,0.269,16.77,18.1,
2023-02-03 19:00:00,2023-02-03 19:00:00,NOROESTE2,Viernes,1.61,4,16,19.9,29,45,11.65,710.2,0,33,1.8,0.279,15.4,13.9,
2023-02-03 20:00:00,2023-02-03 20:00:00,NOROESTE2,Viernes,1.68,4.3,17.4,21.7,26,36,12.99,710.2,0,37,1.8,0.286,14.04,17.4,
2023-02-03 21:00:00,2023-02-03 21:00:00,NOROESTE2,Viernes,1.68,4.3,16.4,20.6,24,55,12.76,710.5,0,39,1.8,0.279,12.75,18.5,
2023-02-03 22:00:00,2023-02-03 22:00:00,NOROESTE2,Viernes,1.67,4.1,14.6,18.6,26,41,11.24,710.6,0,37,2.1,0.268,11.98,17.5,
2023-02-03 23:00:00,2023-02-03 23:00:00,NOROESTE2,Viernes,1.65,3.7,14.8,18.4,24,31,14.43,710.8,0,40,2.3,0.266,11.32,15.7,
2023-02-10 00:00:00,2023-02-10 00:00:00,NOROESTE2,Viernes,1.96,7.1,29.9,36.9,12,40,12.81,703,0,37,2.7,0.363,16.64,7.8,
2023-02-10 01:00:00,2023-02-10 01:00:00,NOROESTE2,Viernes,1.92,6.7,30.3,36.9,10,57,13.31,703.1,0,39,2.8,0.363,16.04,4.2,
2023-02-10 02:00:00,2023-02-10 02:00:00,NOROESTE2,Viernes,1.9,6.1,31.5,37.6,8,58,13.89,703.2,0,42,2.7,0.365,15.41,3.4,
2023-02-10 03:00:00,2023-02-10 03:00:00,NOROESTE2,Viernes,1.94,10.3,31.1,41.3,7,61,16.37,703.4,0,45,2.6,0.383,15,3.5,
2023-02-10 04:00:00,2023-02-10 04:00:00,NOROESTE2,Viernes,1.97,4.9,23.6,28.4,9,67,24.42,703.9,0,47,2.3,0.318,14.16,4.4,
2023-02-10 05:00:00,2023-02-10 05:00:00,NOROESTE2,Viernes,1.91,11,28,39,8,63,18.97,704.6,0,56,2,0.37,13.19,5,
2023-02-10 06:00:00,2023-02-10 06:00:00,NOROESTE2,Viernes,1.9,23.5,32,55.3,6,61,20.19,705.6,0,59,2.1,0.45,12.65,5.5,
2023-02-10 07:00:00,2023-02-10 07:00:00,NOROESTE2,Viernes,1.98,34.9,31.4,66.1,7,73,17.42,706.4,0,56,2.2,0.504,12.05,5.6,
2023-02-10 08:00:00,2023-02-10 08:00:00,NOROESTE2,Viernes,1.96,10.2,17,27.1,20,69,12.68,707.3,0,45,2.1,0.31,12.21,11.5,
2023-02-10 09:00:00,2023-02-10 09:00:00,NOROESTE2,Viernes,1.84,8.1,11.8,19.8,26,120,12.71,708.2,0,43,2.1,0.273,11.75,10.3,
2023-02-10 10:00:00,2023-02-10 10:00:00,NOROESTE2,Viernes,1.75,5.9,7,12.9,30,110,10.18,708.8,0,42,2.2,0.238,11.28,16.7,
2023-02-10 11:00:00,2023-02-10 11:00:00,NOROESTE2,Viernes,1.67,6.2,7.2,13.2,31,101,6.85,709.2,0,40,2.2,0.242,11.89,16.9,
2023-02-10 12:00:00,2023-02-10 12:00:00,NOROESTE2,Viernes,1.71,6.4,7.6,13.9,31,47,6.31,709.1,0,38,2.2,0.245,12.58,14.4,
2023-02-10 13:00:00,2023-02-10 13:00:00,NOROESTE2,Viernes,1.66,7.2,9.2,16.3,30,43,6.16,708.7,0,35,2.4,0.258,13.92,10.1,
2023-02-10 14:00:00,2023-02-10 14:00:00,NOROESTE2,Viernes,1.67,6.2,7.8,13.8,33,33,6.18,707.9,0,33,2.4,0.248,15.64,6.8,
2023-02-10 15:00:00,2023-02-10 15:00:00,NOROESTE2,Viernes,1.68,5.9,8.6,14.4,34,31,6.71,707.3,0,30,2.3,0.253,17.59,6.1,
2023-02-10 16:00:00,2023-02-10 16:00:00,NOROESTE2,Viernes,1.65,4.8,7.2,11.9,36,32,6.75,707,0,30,2.2,0.24,17.38,9.1,
2023-02-10 17:00:00,2023-02-10 17:00:00,NOROESTE2,Viernes,1.69,4.8,9.3,14,33,32,8.5,707.1,0,31,2.9,0.249,16.04,15.2,
2023-02-10 18:00:00,2023-02-10 18:00:00,NOROESTE2,Viernes,1.71,4.7,11.8,16.4,28,55,8.09,707.5,0,33,3.5,0.26,15.05,14.9,
2023-02-10 19:00:00,2023-02-10 19:00:00,NOROESTE2,Viernes,1.75,4.1,16.4,20.6,23,53,9.09,708.3,0,35,2.2,0.279,13.66,13.8,
2023-02-10 20:00:00,2023-02-10 20:00:00,NOROESTE2,Viernes,1.8,4.7,19.5,24.2,18,54,10.15,708.8,0,37,2,0.296,12.43,11.9,
2023-02-10 21:00:00,2023-02-10 21:00:00,NOROESTE2,Viernes,1.85,5.5,22.4,27.9,16,45,11.05,709.4,0,38,2,0.314,11.5,10.8,
2023-02-10 22:00:00,2023-02-10 22:00:00,NOROESTE2,Viernes,1.87,6.4,21.8,28.2,18,44,13.85,710,0,36,2.2,0.314,10.74,9.6,
2023-02-10 23:00:00,2023-02-10 23:00:00,NOROESTE2,Viernes,1.83,8,18.6,26.6,20,46,10.45,710.5,0,35,2.1,0.305,9.65,8.8,
2023-02-17 00:00:00,2023-02-17 00:00:00,NOROESTE2,Viernes,1.88,2.8,5.3,8,33,52,7.97,706.7,0,21,2.5,0.214,12.17,21.8,
2023-02-17 01:00:00,2023-02-17 01:00:00,NOROESTE2,Viernes,1.81,2.6,4.7,7.2,33,62,8.48,707.2,0,22,2.5,0.209,11.56,20.6,
2023-02-17 02:00:00,2023-02-17 02:00:00,NOROESTE2,Viernes,1.79,2.5,4.3,6.7,33,43,9.32,707.5,0,22,2.8,0.206,10.95,17.9,
2023-02-17 03:00:00,2023-02-17 03:00:00,NOROESTE2,Viernes,1.78,2.4,3.9,6.2,32,36,6.74,708.2,0,21,2.8,0.203,10.16,17.1,
2023-02-17 04:00:00,2023-02-17 04:00:00,NOROESTE2,Viernes,1.75,2.3,3.9,6.1,32,28,5.51,708.3,0,22,2.8,0.201,9.39,19.8,
2023-02-17 05:00:00,2023-02-17 05:00:00,NOROESTE2,Viernes,1.74,2.4,4.8,7.1,30,37,4.89,708.8,0,23,2.8,0.205,8.5,17.3,
2023-02-17 06:00:00,2023-02-17 06:00:00,NOROESTE2,Viernes,1.77,2.9,7.7,10.5,28,26,4.38,709.3,0,24,2.6,0.222,8.03,14.7,
2023-02-17 07:00:00,2023-02-17 07:00:00,NOROESTE2,Viernes,1.78,3.1,9.7,12.6,27,17,4.55,709.9,0,24,2.5,0.233,7.73,13.9,
2023-02-17 08:00:00,2023-02-17 08:00:00,NOROESTE2,Viernes,1.84,4.7,11.7,16.3,26,21,4.93,710.5,0,24,2.3,0.25,7.41,15.4,
2023-02-17 09:00:00,2023-02-17 09:00:00,NOROESTE2,Viernes,1.83,4.7,9.5,14.1,28,20,5.75,711.4,0,24,2.3,0.24,7.73,15.3,
2023-02-17 10:00:00,2023-02-17 10:00:00,NOROESTE2,Viernes,1.86,5.8,9.8,15.4,28,31,6.8,711.8,0,23,3.1,0.248,8.4,17.2,
2023-02-17 11:00:00,2023-02-17 11:00:00,NOROESTE2,Viernes,1.87,5.6,8.4,14,30,46,6.34,711.9,0,23,2.9,0.241,8.79,15.3,
2023-02-17 12:00:00,2023-02-17 12:00:00,NOROESTE2,Viernes,1.84,6,8,13.8,32,38,8.17,711.3,0,21,3.1,0.242,10.52,16.1,
2023-02-17 13:00:00,2023-02-17 13:00:00,NOROESTE2,Viernes,1.83,5.5,7.5,12.9,35,53,8.5,710.7,0,19,2.6,0.239,11.37,19.4,
2023-02-17 14:00:00,2023-02-17 14:00:00,NOROESTE2,Viernes,1.83,4.6,6.4,11,38,59,8.6,709.8,0,18,2.7,0.23,12.46,21.4,
2023-02-17 15:00:00,2023-02-17 15:00:00,NOROESTE2,Viernes,1.82,4.3,6.2,10.5,39,68,8.21,709.2,0,17,2.6,0.228,12.92,21.2,
2023-02-17 16:00:00,2023-02-17 16:00:00,NOROESTE2,Viernes,1.85,4.4,7,11.3,40,57,7.39,708.8,0,15,2.5,0.232,13.07,20.6,
2023-02-17 17:00:00,2023-02-17 17:00:00,NOROESTE2,Viernes,1.82,4.3,8,12.2,39,62,7.34,708.7,0,14,2.5,0.237,12.96,20.4,
2023-02-17 18:00:00,2023-02-17 18:00:00,NOROESTE2,Viernes,1.84,5.8,11.1,16.8,36,56,7,708.7,0,15,2.6,0.259,12.64,18.1,
