date,date,Estacion,weekday,CO,NO,NO2,NOX,O3,PM10,PM2.5,PRS,RAINF,RH,SO2,SR,TOUT,WSR,WDR
2023-01-01 00:00:00,2023-01-01 00:00:00,NOROESTE2,Domingo,2.07,31.6,40.6,72,7,398,221.6,700.3,0,53,2.1,,15.93,4.6,
2023-01-01 01:00:00,2023-01-01 01:00:00,NOROESTE2,Domingo,2.09,11.3,30.1,41.3,5,265,114.16,699.9,0,53,2,,14.96,6.2,
2023-01-01 02:00:00,2023-01-01 02:00:00,NOROESTE2,Domingo,2.17,39.4,31.7,70.9,5,167,84.92,699.4,0,54,2.1,,14.51,3.4,
2023-01-01 03:00:00,2023-01-01 03:00:00,NOROESTE2,Domingo,2.21,13.6,27,40.5,6,133,63.62,699.2,0,55,2.1,,14.23,7.1,
2023-01-01 04:00:00,2023-01-01 04:00:00,NOROESTE2,Domingo,2.15,6.1,16.4,22.5,10,86,29.06,699.2,0,52,2.2,,14.23,12.3,
2023-01-01 05:00:00,2023-01-01 05:00:00,NOROESTE2,Domingo,2.19,5.5,16.3,21.7,10,58,24.83,699.3,0,50,2.1,,14.34,9.8,
2023-01-01 06:00:00,2023-01-01 06:00:00,NOROESTE2,Domingo,2.17,5.2,15.8,21.1,11,51,25.18,699.2,0,49,2.1,,14.07,9.7,
2023-01-01 07:00:00,2023-01-01 07:00:00,NOROESTE2,Domingo,2.22,5.3,17.6,22.9,11,42,21.96,699.4,0,45,2.3,,14.74,11.1,
2023-01-01 08:00:00,2023-01-01 08:00:00,NOROESTE2,Domingo,2.22,6.5,17.4,23.9,11,46,21.18,699.9,0,45,2.2,,14.52,9.8,
2023-01-01 09:00:00,2023-01-01 09:00:00,NOROESTE2,Domingo,2.17,7.2,12.6,19.7,16,52,19.69,700.3,0,43,2.7,,15.84,12.3,
2023-01-01 10:00:00,2023-01-01 10:00:00,NOROESTE2,Domingo,2.14,8.7,12.2,20.9,19,65,18.28,700.4,0,33,3.6,,19.76,10,
2023-01-01 11:00:00,2023-01-01 11:00:00,NOROESTE2,Domingo,2.13,8.4,11.3,19.9,23,57,15.11,700.3,0,26,3.1,,23.74,12.8,
2023-01-01 12:00:00,2023-01-01 12:00:00,NOROESTE2,Domingo,2.05,7.5,10.2,17.6,29,39,11.14,699.7,0,21,2.8,,27.41,13.4,
2023-01-01 13:00:00,2023-01-01 13:00:00,NOROESTE2,Domingo,2.15,6.3,8.5,14.7,32,36,6.77,698.8,0,15,2.4,,30.45,8.5,
2023-01-01 14:00:00,2023-01-01 14:00:00,NOROESTE2,Domingo,2.17,3.8,6.8,10.5,39,19,5.77,697.8,0,12,2.2,,32.77,6.5,
2023-01-01 15:00:00,2023-01-01 15:00:00,NOROESTE2,Domingo,2.19,3.8,7.3,11,42,20,6.66,697.2,0,13,2.3,,30.96,14.1,
2023-01-01 16:00:00,2023-01-01 16:00:00,NOROESTE2,Domingo,2.14,3.8,9.1,12.8,44,25,8.09,696.9,0,13,2.9,,30.74,15.1,
2023-01-01 17:00:00,2023-01-01 17:00:00,NOROESTE2,Domingo,2.17,3.7,10.1,13.6,45,39,10.2,696.8,0,15,3.2,,29.78,16.5,
2023-01-01 18:00:00,2023-01-01 18:00:00,NOROESTE2,Domingo,2.17,3.5,18.4,21.9,49,49,20.93,697,0,20,4.2,,28.06,12.4,
2023-01-01 19:00:00,2023-01-01 19:00:00,NOROESTE2,Domingo,2.11,3.6,21.4,25,67,60,40.18,697.5,0,28,20.6,,25.94,14.4,
2023-01-01 20:00:00,2023-01-01 20:00:00,NOROESTE2,Domingo,2.17,4.1,27.8,31.8,46,93,38.76,697.8,0,31,19.4,,24.35,8.4,
2023-01-01 21:00:00,2023-01-01 21:00:00,NOROESTE2,Domingo,2.16,4.8,38.2,42.9,33,84,41.54,698,0,34,10.7,,23.18,7.4,
2023-01-01 22:00:00,2023-01-01 22:00:00,NOROESTE2,Domingo,2.14,5.6,35.3,40.8,20,93,34.22,697.8,0,41,6.4,,22.4,8.6,
2023-01-01 23:00:00,2023-01-01 23:00:00,NOROESTE2,Domingo,2.13,10.7,34.2,44.7,11,73,30.56,697.7,0,49,3.9,,20.85,3.8,
2023-01-08 00:00:00,2023-01-08 00:00:00,NOROESTE2,Domingo,2.06,19,24.6,43.5,5,62,33.34,705.3,0,75,2.5,,17.37,4.6,
2023-01-08 01:00:00,2023-01-08 01:00:00,NOROESTE2,Domingo,2.03,18.5,22.4,40.8,5,72,31.93,705.2,0,75,2.4,,16.94,3.4,
2023-01-08 02:00:00,2023-01-08 02:00:00,NOROESTE2,Domingo,2.04,28.7,22.3,51,3,68,36.09,704.9,0,77,2.4,,16.1,3,
2023-01-08 03:00:00,2023-01-08 03:00:00,NOROESTE2,Domingo,2.09,17.1,18.5,35.5,3,77,32.54,704.6,0,79,2.4,,14.84,2.5,
2023-01-08 04:00:00,2023-01-08 04:00:00,NOROESTE2,Domingo,2.06,16.5,19.1,35.6,4,55,31.98,704.7,0,78,2.3,,15.74,2.1,
2023-01-08 05:00:00,2023-01-08 05:00:00,NOROESTE2,Domingo,2.1,11,17.6,28.6,5,57,30.28,705,0,76,2.3,,16.15,1.9,
2023-01-08 06:00:00,2023-01-08 06:00:00,NOROESTE2,Domingo,2.09,21,20.3,41.2,4,62,29.57,705.2,0,75,2.3,,16.63,1.8,
2023-01-08 07:00:00,2023-01-08 07:00:00,NOROESTE2,Domingo,2.02,25.3,20,45.3,4,63,31.25,705.5,0,74,2.3,,16.65,2.5,
2023-01-08 08:00:00,2023-01-08 08:00:00,NOROESTE2,Domingo,2.08,15.4,22.9,38.2,3,66,31.87,706,0,73,2.3,,17.14,3.1,
2023-01-08 09:00:00,2023-01-08 09:00:00,NOROESTE2,Domingo,2.03,25.7,23.7,49.3,4,70,41.9,706.5,0,72,2.3,,17.35,4.4,
2023-01-08 10:00:00,2023-01-08 10:00:00,NOROESTE2,Domingo,2.1,8.9,14.2,23.1,21,90,19.09,707,0,58,2.2,,18.08,9,
2023-01-08 11:00:00,2023-01-08 11:00:00,NOROESTE2,Domingo,2.05,8,11.7,19.5,25,43,12.96,707.2,0,52,2.2,,19.04,8.5,
2023-01-08 12:00:00,2023-01-08 12:00:00,NOROESTE2,Domingo,2.04,6.9,10,16.8,27,32,15.33,707,0,49,2.2,,20.78,4.6,
2023-01-08 13:00:00,2023-01-08 13:00:00,NOROESTE2,Domingo,2,4.6,7.5,12,31,39,19.23,706.2,0,49,2.4,,21.38,5,
2023-01-08 14:00:00,2023-01-08 14:00:00,NOROESTE2,Domingo,2.01,5.5,12.5,18,31,40,25.16,705.3,0,50,2.5,,21.32,8.7,
2023-01-08 15:00:00,2023-01-08 15:00:00,NOROESTE2,Domingo,2.04,5.5,12.6,18,36,59,26.93,704.6,0,49,2.7,,21.43,13.3,
2023-01-08 16:00:00,2023-01-08 16:00:00,NOROESTE2,Domingo,2.04,4.4,10,14.2,39,66,21.13,704.2,0,45,2.9,,21.77,14.7,
2023-01-08 17:00:00,2023-01-08 17:00:00,NOROESTE2,Domingo,2.02,3.8,8.3,12.1,38,56,16.14,704.2,0,46,2.7,,21.36,16.3,
2023-01-08 18:00:00,2023-01-08 18:00:00,NOROESTE2,Domingo,2.02,3.4,12,15.3,33,49,19.84,704.5,0,50,2.5,,20.7,14.1,
2023-01-08 19:00:00,2023-01-08 19:00:00,NOROESTE2,Domingo,2.05,4,25,28.9,20,45,25.05,704.8,0,55,2.4,,19.45,10.3,
2023-01-08 20:00:00,2023-01-08 20:00:00,NOROESTE2,Domingo,1.99,4.7,24.5,29.1,19,64,28.1,705.3,0,59,2.3,,18.8,10.2,
2023-01-08 21:00:00,2023-01-08 21:00:00,NOROESTE2,Domingo,2.01,4.5,21,25.5,19,65,30.64,705.7,0,60,2.3,,18.42,12.4,
2023-01-08 22:00:00,2023-01-08 22:00:00,NOROESTE2,Domingo,1.96,4,13.2,17.1,21,69,20.09,706,0,65,2.2,,17.92,16.1,
2023-01-08 23:00:00,2023-01-08 23:00:00,NOROESTE2,Domingo,1.96,3.7,13.2,16.8,20,44,15.37,706,0,65,2.2,,17.47,12.9,
2023-01-15 00:00:00,2023-01-15 00:00:00,NOROESTE2,Domingo,2.29,36.8,36.9,73.5,7,97,35.4,702.3,0,44,3.3,,12.7,4.6,
2023-01-15 01:00:00,2023-01-15 01:00:00,NOROESTE2,Domingo,2.27,16,30.1,46,10,74,21.92,701.7,0,48,2.9,,10.94,4.3,
2023-01-15 02:00:00,2023-01-15 02:00:00,NOROESTE2,Domingo,2.34,9.8,29.5,39.2,9,74,27.27,701.4,0,51,2.7,,10.21,3.8,
2023-01-15 03:00:00,2023-01-15 03:00:00,NOROESTE2,Domingo,2.32,14.4,34.6,48.8,4,71,39.02,700.7,0,52,2.7,,10.23,5.3,
2023-01-15 04:00:00,2023-01-15 04:00:00,NOROESTE2,Domingo,2.38,10.2,27,37.1,6,90,29.14,700.2,0,54,2.6,,8.77,5.1,
2023-01-15 05:00:00,2023-01-15 05:00:00,NOROESTE2,Domingo,2.32,5.2,25.6,30.7,10,67,21.14,699.8,0,51,2.6,,10.15,10.2,
2023-01-15 06:00:00,2023-01-15 06:00:00,NOROESTE2,Domingo,2.42,7.2,26.2,33.3,10,58,20.64,699.3,0,51,2.6,,10.23,10.1,
2023-01-15 07:00:00,2023-01-15 07:00:00,NOROESTE2,Domingo,2.34,6.8,21.8,28.6,14,71,15.2,699.1,0,48,2.7,,10.51,10.3,
2023-01-15 08:00:00,2023-01-15 08:00:00,NOROESTE2,Domingo,2.39,12.2,27,39.1,9,48,26.76,698.9,0,50,2.7,,9.69,8.5,
2023-01-15 09:00:00,2023-01-15 09:00:00,NOROESTE2,Domingo,2.34,14,23.8,37.6,14,78,36.65,699.3,0,45,3.6,,12.44,8.6,
2023-01-15 10:00:00,2023-01-15 10:00:00,NOROESTE2,Domingo,2.34,25.6,27.7,53.2,14,96,37.68,699.6,0,35,8.1,,16.7,7.7,
2023-01-15 11:00:00,2023-01-15 11:00:00,NOROESTE2,Domingo,2.22,14.9,19.9,35.6,23,100,20.47,698.9,0,23,4.9,,22.06,11,
2023-01-15 12:00:00,2023-01-15 12:00:00,NOROESTE2,Domingo,2.26,9,16,24.9,33,99,16.69,698.3,0,15,4.3,,27.36,10.7,
2023-01-15 13:00:00,2023-01-15 13:00:00,NOROESTE2,Domingo,2.27,13.1,31.7,44.8,34,95,47.56,697.4,0,22,7.4,,24.81,15,
2023-01-15 14:00:00,2023-01-15 14:00:00,NOROESTE2,Domingo,2.3,14.1,45.3,59.3,39,135,67.05,696.4,0,22,9.5,,25.19,15,
2023-01-15 15:00:00,2023-01-15 15:00:00,NOROESTE2,Domingo,2.28,8,33.5,41.4,53,160,52.86,695.6,0,20,10.6,,25.78,15.7,
2023-01-15 16:00:00,2023-01-15 16:00:00,NOROESTE2,Domingo,2.31,5.5,25.1,30.5,62,126,34.74,695.2,0,22,7.9,,25.95,15.7,
2023-01-15 17:00:00,2023-01-15 17:00:00,NOROESTE2,Domingo,2.31,4.8,23.4,28.2,62,98,28.46,695.2,0,24,5.7,,25.45,13.9,
2023-01-15 18:00:00,2023-01-15 18:00:00,NOROESTE2,Domingo,2.33,4,28.1,31.9,55,91,33.57,695.3,0,26,5.3,,24.2,11,
2023-01-15 19:00:00,2023-01-15 19:00:00,NOROESTE2,Domingo,2.35,3.8,34.7,38.4,38,88,35.58,695.4,0,29,4.8,,22.32,8.9,
2023-01-15 20:00:00,2023-01-15 20:00:00,NOROESTE2,Domingo,2.39,23.6,55.8,79.2,15,97,52.29,696,0,32,4.6,,20.66,5.6,
2023-01-15 21:00:00,2023-01-15 21:00:00,NOROESTE2,Domingo,2.37,49.3,56.9,106,10,129,43.4,696,0,35,4.2,,19.01,3.5,
2023-01-15 22:00:00,2023-01-15 22:00:00,NOROESTE2,Domingo,2.36,106.2,58,164.1,6,108,52.42,695.8,0,39,4.2,,18.27,3.7,
2023-01-15 23:00:00,2023-01-15 23:00:00,NOROESTE2,Domingo,2.45,71.4,46.2,117.4,6,130,42.26,695.8,0,44,3.5,,17.11,4.4,
2023-01-22 00:00:00,2023-01-22 00:00:00,NOROESTE2,Domingo,1.46,3.8,15.2,18.9,21,40,18.52,699.5,0,67,2.6,,16.62,12.6,
2023-01-22 01:00:00,2023-01-22 01:00:00,NOROESTE2,Domingo,1.45,3.9,13.8,17.6,22,50,15.42,699.8,0,66,2.6,,16.64,10,
2023-01-22 02:00:00,2023-01-22 02:00:00,NOROESTE2,Domingo,1.39,3,7.6,10.4,29,43,10.97,700,0,61,2.7,,16.13,10.1,
2023-01-22 03:00:00,2023-01-22 03:00:00,NOROESTE2,Domingo,1.32,2.9,7.8,10.6,28,35,11.59,700.4,0,62,2.6,,15.99,5.3,
2023-01-22 04:00:00,2023-01-22 04:00:00,NOROESTE2,Domingo,1.34,3,8.5,11.4,27,31,12.64,700.4,0,64,2.6,,15.68,5,
2023-01-22 05:00:00,2023-01-22 05:00:00,NOROESTE2,Domingo,1.34,3.3,8.4,11.6,29,29,11.34,700.7,0,55,2.7,,15.66,7.7,
2023-01-22 06:00:00,2023-01-22 06:00:00,NOROESTE2,Domingo,1.31,4,8.3,12.1,34,35,7.92,700.8,0,41,3,,15.65,9,
2023-01-22 07:00:00,2023-01-22 07:00:00,NOROESTE2,Domingo,1.29,3.9,8.1,11.9,33,31,7.26,701.1,0,38,3.1,,15.29,9.2,
2023-01-22 08:00:00,2023-01-22 08:00:00,NOROESTE2,Domingo,1.31,4.2,8.3,12.4,33,34,7.09,701.6,0,37,3.1,,14.91,9.6,
2023-01-22 09:00:00,2023-01-22 09:00:00,NOROESTE2,Domingo,1.37,5.7,12.7,18.3,29,33,10.09,701.9,0,34,3.7,,15.93,7.1,
2023-01-22 10:00:00,2023-01-22 10:00:00,NOROESTE2,Domingo,1.4,5.7,9,14.6,34,36,6.89,702.2,0,29,3.8,,17.62,10.7,
2023-01-22 11:00:00,2023-01-22 11:00:00,NOROESTE2,Domingo,1.4,5.4,8,13.2,37,34,6.53,702.3,0,27,3.6,,18.94,9.9,
2023-01-22 12:00:00,2023-01-22 12:00:00,NOROESTE2,Domingo,1.35,4.2,7.6,11.7,40,34,8.35,701.9,0,26,3.8,,21.3,6.2,
2023-01-22 13:00:00,2023-01-22 13:00:00,NOROESTE2,Domingo,1.36,4.5,9.7,14.1,44,33,11.45,701,0,27,4.6,,20.51,11.7,
2023-01-22 14:00:00,2023-01-22 14:00:00,NOROESTE2,Domingo,1.42,5.2,11.7,16.8,48,45,13.4,699.9,0,25,4.8,,21.11,12.6,
2023-01-22 15:00:00,2023-01-22 15:00:00,NOROESTE2,Domingo,1.45,4.1,10.8,14.8,54,54,13.46,699.2,0,22,4.3,,21.48,13.4,
2023-01-22 16:00:00,2023-01-22 16:00:00,NOROESTE2,Domingo,1.44,3.9,11.4,15.2,56,55,13.81,698.9,0,21,4.2,,21.66,13.7,
2023-01-22 17:00:00,2023-01-22 17:00:00,NOROESTE2,Domingo,1.48,3.7,14.3,18,59,56,16.81,698.9,0,23,4.5,,21.24,16,
2023-01-22 18:00:00,2023-01-22 18:00:00,NOROESTE2,Domingo,1.51,3.3,15.8,19,55,66,18.31,698.9,0,27,4.5,,20.49,14.6,
2023-01-22 19:00:00,2023-01-22 19:00:00,NOROESTE2,Domingo,1.57,3.5,22.1,25.5,37,71,18.29,699.4,0,27,4.1,,18.95,14.4,
2023-01-22 20:00:00,2023-01-22 20:00:00,NOROESTE2,Domingo,1.63,3.5,14.2,17.7,36,84,14.64,699.9,0,26,3.7,,17.76,16.6,
2023-01-22 21:00:00,2023-01-22 21:00:00,NOROESTE2,Domingo,1.57,3.6,13.6,17.1,35,61,13.68,700.4,0,29,3.4,,16.99,16.6,
2023-01-22 22:00:00,2023-01-22 22:00:00,NOROESTE2,Domingo,1.55,3.5,15.6,19,33,51,19.18,700.4,0,31,3.6,,16.36,15.4,
2023-01-22 23:00:00,2023-01-22 23:00:00,NOROESTE2,Domingo,1.52,3.3,10.3,13.5,38,54,10.21,700.4,0,32,4.1,,16.07,18,
2023-01-29 00:00:00,2023-01-29 00:00:00,NOROESTE2,Domingo,3.49,49.2,64.7,113.7,4,235,103.19,700.4,0,52,3.2,,16.7,3.6,
2023-01-29 01:00:00,2023-01-29 01:00:00,NOROESTE2,Domingo,3.52,60,65.4,125.2,4,224,90.27,700.4,0,52,3.5,,16.34,4.2,
2023-01-29 02:00:00,2023-01-29 02:00:00,NOROESTE2,Domingo,3.65,44.7,60.8,105.3,4,204,96.8,700.1,0,55,3.1,,15.5,3.6,
2023-01-29 03:00:00,2023-01-29 03:00:00,NOROESTE2,Domingo,3.53,20,50.1,69.8,,196,89.92,699.6,0,54,2.8,,15.06,5.8,
2023-01-29 04:00:00,2023-01-29 04:00:00,NOROESTE2,Domingo,3.14,16.8,43.3,59.9,,161,76.47,699,0,56,2.7,,14.16,4,
2023-01-29 05:00:00,2023-01-29 05:00:00,NOROESTE2,Domingo,2.84,11.3,37.7,48.9,5,133,64.69,699.2,0,57,2.6,,13.91,4.3,
2023-01-29 06:00:00,2023-01-29 06:00:00,NOROESTE2,Domingo,2.63,11.5,34.8,46.2,6,119,57.46,699.3,0,58,2.3,,13.94,7.8,
2023-01-29 07:00:00,2023-01-29 07:00:00,NOROESTE2,Domingo,2.31,6.6,27.8,34.2,11,102,46.91,699.3,0,55,2.3,,14.57,11.6,
2023-01-29 08:00:00,2023-01-29 08:00:00,NOROESTE2,Domingo,2.29,50.1,37.5,87.5,6,101,56.23,699.7,0,59,2.6,,14.28,4.9,
2023-01-29 09:00:00,2023-01-29 09:00:00,NOROESTE2,Domingo,2.41,17.6,29,46.4,13,128,45.36,700,0,51,3.3,,17.1,7.4,
2023-01-29 10:00:00,2023-01-29 10:00:00,NOROESTE2,Domingo,2.3,12.4,21.8,34.1,22,103,35.03,700.3,0,38,5.4,,21.35,11.8,
2023-01-29 11:00:00,2023-01-29 11:00:00,NOROESTE2,Domingo,2.06,9.6,17.1,26.8,34,95,24.47,700.6,0,30,5.3,,24.51,14,
2023-01-29 12:00:00,2023-01-29 12:00:00,NOROESTE2,Domingo,2.01,8.2,25.7,33.9,43,96,46.11,700.3,0,32,5.7,,25.24,13.4,
2023-01-29 13:00:00,2023-01-29 13:00:00,NOROESTE2,Domingo,2.07,7.1,25.4,32.3,54,118,46.09,699.5,0,32,6.1,,25.84,15,
2023-01-29 14:00:00,2023-01-29 14:00:00,NOROESTE2,Domingo,2.08,6.5,26.1,32.4,63,106,48.19,698.7,0,31,7,,26.44,15.3,
2023-01-29 15:00:00,2023-01-29 15:00:00,NOROESTE2,Domingo,2.11,4.8,20.2,25,74,102,37.42,698,0,28,6.6,,27.48,14.8,
2023-01-29 16:00:00,2023-01-29 16:00:00,NOROESTE2,Domingo,2.08,4.3,18.9,23.2,80,89,30.27,697.8,0,28,6,,27.54,15.8,
2023-01-29 17:00:00,2023-01-29 17:00:00,NOROESTE2,Domingo,1.99,4.1,19.4,23.5,85,88,28.01,698,0,29,5.8,,27.57,16.3,
2023-01-29 18:00:00,2023-01-29 18:00:00,NOROESTE2,Domingo,1.94,3.9,23.5,27.4,70,79,28.48,698.4,0,32,5.8,,26.67,15.2,
2023-01-29 19:00:00,2023-01-29 19:00:00,NOROESTE2,Domingo,1.91,3.8,22.1,25.9,57,77,29.3,698.9,0,37,4.6,,25.21,14.1,
2023-01-29 20:00:00,2023-01-29 20:00:00,NOROESTE2,Domingo,1.9,3.9,19.8,23.7,40,76,22.29,699.5,0,39,4.6,,24.61,11.8,
2023-01-29 21:00:00,2023-01-29 21:00:00,NOROESTE2,Domingo,1.88,4.3,16.2,20.4,29,60,16.59,699.9,0,45,3.7,,23.97,14.7,
2023-01-29 22:00:00,2023-01-29 22:00:00,NOROESTE2,Domingo,1.8,4.3,16.6,20.8,23,46,14.67,700.1,0,50,3,,23.28,13.2,
2023-01-29 23:00:00,2023-01-29 23:00:00,NOROESTE2,Domingo,1.75,3.7,14.9,18.4,21,37,11.68,700.4,0,54,2.7,,22.22,11,
2023-02-05 00:00:00,2023-02-05 00:00:00,NOROESTE2,Domingo,2.96,34.9,35.5,70.2,5,91,59.11,706.4,0,61,2.1,0.524,11.47,7.4,
2023-02-05 01:00:00,2023-02-05 01:00:00,NOROESTE2,Domingo,2.84,26.4,31.7,58,5,102,43.62,706.2,0,61,2,0.462,11.06,4.9,
2023-02-05 02:00:00,2023-02-05 02:00:00,NOROESTE2,Domingo,2.59,12.9,24.3,37.1,7,84,33.87,706,0,63,1.8,0.356,10.12,5.5,
2023-02-05 03:00:00,2023-02-05 03:00:00,NOROESTE2,Domingo,2.3,6.7,21,27.7,9,65,28.25,705.5,0,63,1.8,0.309,9.91,5.5,
2023-02-05 04:00:00,2023-02-05 04:00:00,NOROESTE2,Domingo,2.14,4.9,23.1,27.9,8,51,26.24,705.2,0,65,1.8,0.31,9.55,4.3,
2023-02-05 05:00:00,2023-02-05 05:00:00,NOROESTE2,Domingo,2,5,20.7,25.6,10,43,26.37,704.9,0,64,1.8,0.298,9.61,10,
2023-02-05 06:00:00,2023-02-05 06:00:00,NOROESTE2,Domingo,1.85,7.3,24.1,31.3,10,43,25.78,704.9,0,63,1.8,0.327,10.1,9.2,
2023-02-05 07:00:00,2023-02-05 07:00:00,NOROESTE2,Domingo,1.82,7,20.1,27,13,53,26.83,705.4,0,63,1.8,0.306,9.95,10.1,
2023-02-05 08:00:00,2023-02-05 08:00:00,NOROESTE2,Domingo,1.87,12.4,27,39.2,9,48,31.34,705.8,0,64,1.8,0.367,9.76,8,
2023-02-05 09:00:00,2023-02-05 09:00:00,NOROESTE2,Domingo,2.01,24,29,52.9,10,59,38.01,706.2,0,56,2.2,0.438,12.31,6.6,
2023-02-05 10:00:00,2023-02-05 10:00:00,NOROESTE2,Domingo,2.1,30,31,60.8,14,69,40.31,706.4,0,47,3,0.481,15.16,8,
2023-02-05 11:00:00,2023-02-05 11:00:00,NOROESTE2,Domingo,2.04,10.9,20.3,31.4,31,77,29.97,706.3,0,37,3.6,0.337,19.38,7.3,
2023-02-05 12:00:00,2023-02-05 12:00:00,NOROESTE2,Domingo,1.98,7.5,19.5,27.1,41,58,27.61,705.9,0,30,3.6,0.323,22.82,7,
2023-02-05 13:00:00,2023-02-05 13:00:00,NOROESTE2,Domingo,1.93,6.6,20,26.6,49,53,35.99,705.2,0,27,3.7,0.322,24.02,10,
2023-02-05 14:00:00,2023-02-05 14:00:00,NOROESTE2,Domingo,1.92,5.7,19.1,24.8,58,62,37.11,704.2,0,25,3.8,0.314,25.02,10.3,
2023-02-05 15:00:00,2023-02-05 15:00:00,NOROESTE2,Domingo,1.9,4.5,15.3,19.7,67,65,26.39,703.5,0,22,3.5,0.289,25.52,12.8,
2023-02-05 16:00:00,2023-02-05 16:00:00,NOROESTE2,Domingo,1.88,3.9,14,17.8,70,58,24.29,703,0,22,3.1,0.279,25.53,15,
2023-02-05 17:00:00,2023-02-05 17:00:00,NOROESTE2,Domingo,1.87,3.7,13.3,17,63,59,16.69,702.7,0,20,2.8,0.275,25.25,16.9,
2023-02-05 18:00:00,2023-02-05 18:00:00,NOROESTE2,Domingo,1.85,3.7,18.9,22.6,58,52,18.93,702.8,0,23,2.9,0.302,24.57,15.1,
2023-02-05 19:00:00,2023-02-05 19:00:00,NOROESTE2,Domingo,1.9,3.4,23.4,26.8,43,58,25.93,703,0,30,4.1,0.321,22.56,12.3,
2023-02-05 20:00:00,2023-02-05 20:00:00,NOROESTE2,Domingo,1.95,4.4,27,31.3,21,69,28.13,703.5,0,36,3.8,0.341,20.82,10.9,
2023-02-05 21:00:00,2023-02-05 21:00:00,NOROESTE2,Domingo,1.98,4.5,24.2,28.6,21,60,24.57,703.8,0,41,2.7,0.327,20.1,9.9,
2023-02-05 22:00:00,2023-02-05 22:00:00,NOROESTE2,Domingo,2.09,16.5,39.5,55.8,9,52,31.48,703.8,0,45,2.5,0.461,18.77,6,
2023-02-05 23:00:00,2023-02-05 23:00:00,NOROESTE2,Domingo,2.22,18.6,37.7,56.1,10,76,27.31,703.8,0,49,2.3,0.461,17.41,3.4,
2023-02-12 00:00:00,2023-02-12 00:00:00,NOROESTE2,Domingo,2.09,3.9,22.1,26,26,54,14.52,706.5,0,28,3.5,0.303,11.28,9.5,
2023-02-12 01:00:00,2023-02-12 01:00:00,NOROESTE2,Domingo,2.07,3,16,18.9,28,44,12.96,706,0,27,3.4,0.266,10.75,8.7,
2023-02-12 02:00:00,2023-02-12 02:00:00,NOROESTE2,Domingo,2.01,2.9,13.5,16.3,29,42,20.59,705.7,0,27,3.5,0.253,10.52,11.9,
2023-02-12 03:00:00,2023-02-12 03:00:00,NOROESTE2,Domingo,1.96,3.5,15.3,18.8,25,86,21.7,705.1,0,29,3.4,0.264,10,7.2,
2023-02-12 04:00:00,2023-02-12 04:00:00,NOROESTE2,Domingo,1.93,3.4,19.5,22.8,20,80,19.74,704.7,0,30,4.2,0.284,9.57,3.5,
2023-02-12 05:00:00,2023-02-12 05:00:00,NOROESTE2,Domingo,1.97,3.8,21.1,24.8,19,70,19.69,704.5,0,30,4.9,0.294,9.48,5.3,
2023-02-12 06:00:00,2023-02-12 06:00:00,NOROESTE2,Domingo,1.98,9,26.6,35.5,14,95,18.63,704.5,0,30,4.8,0.347,9.26,5.2,
2023-02-12 07:00:00,2023-02-12 07:00:00,NOROESTE2,Domingo,1.97,5.3,20.4,25.7,20,90,10.82,704.4,0,30,4,0.298,9.3,6.2,
2023-02-12 08:00:00,2023-02-12 08:00:00,NOROESTE2,Domingo,1.94,15.5,27.6,43,13,38,12.16,704.6,0,32,4,0.384,9.09,3.3,
2023-02-12 09:00:00,2023-02-12 09:00:00,NOROESTE2,Domingo,2.05,13.5,24.2,37.6,17,40,12.09,705,0,30,3.7,0.359,10.21,4.6,
2023-02-12 10:00:00,2023-02-12 10:00:00,NOROESTE2,Domingo,2.01,9.5,18.4,27.9,24,40,13.15,705.3,0,26,4.7,0.313,12.58,5.4,
2023-02-12 11:00:00,2023-02-12 11:00:00,NOROESTE2,Domingo,1.96,5.8,11.3,17,33,47,8.38,705.1,0,24,4.4,0.26,13.56,10.5,
2023-02-12 12:00:00,2023-02-12 12:00:00,NOROESTE2,Domingo,1.89,6.4,13.4,19.8,38,36,10.07,704.4,0,24,6.5,0.275,14.76,13,
2023-02-12 13:00:00,2023-02-12 13:00:00,NOROESTE2,Domingo,1.88,6.4,14.4,20.7,42,47,15.29,703.9,0,23,4.8,0.281,15.8,14.3,
2023-02-12 14:00:00,2023-02-12 14:00:00,NOROESTE2,Domingo,1.93,5.3,15.6,20.9,51,51,20.46,702.9,0,25,5.3,0.283,16.53,16.2,
2023-02-12 15:00:00,2023-02-12 15:00:00,NOROESTE2,Domingo,1.94,4.8,15,19.7,54,68,21.01,702.3,0,28,5.5,0.277,17.09,16.4,
2023-02-12 16:00:00,2023-02-12 16:00:00,NOROESTE2,Domingo,1.89,4.5,12.9,17.3,49,64,16.3,701.9,0,27,4.1,0.267,18.18,17,
2023-02-12 17:00:00,2023-02-12 17:00:00,NOROESTE2,Domingo,1.91,4.4,13,17.3,44,59,12.87,701.5,0,27,4,0.267,18.83,17.9,
2023-02-12 18:00:00,2023-02-12 18:00:00,NOROESTE2,Domingo,1.9,4.1,13.5,17.5,39,58,13.34,701.5,0,30,4.7,0.268,18.8,17.8,
2023-02-12 19:00:00,2023-02-12 19:00:00,NOROESTE2,Domingo,1.91,3.6,15.7,19.2,33,61,14.17,701.8,0,33,4.6,0.276,17.8,17.3,
2023-02-12 20:00:00,2023-02-12 20:00:00,NOROESTE2,Domingo,1.92,3.7,17.6,21.2,27,56,17.35,702.2,0,33,5,0.285,17.03,15.4,
